frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,f,C_x,C_y,x_il,v_il,x_ir,v_ir,disparitas,X,Y,Z,X_val,Y_val,Z_val,distance_cm
33,6,1156,12,1197,56,1051.1309814453125,963.1541137695312,546.8471069335938,1176,34,1078,30,98,0.2656358927488327,0.5015791893005371,1.4728683829307556,0.2607123707179783,-0.6281802642863289,1.2875177197974599,144.26
33,7,834,11,864,46,1051.1309814453125,963.1541137695312,546.8471069335938,849,28,757,24,92,-0.14997722953557968,0.4951085984706879,1.5725356936454773,-0.1489450906599705,-0.6769771743566738,1.3714862667407726,152.21
34,0,944,31,987,78,1051.1309814453125,963.1541137695312,546.8471069335938,965,54,855,55,110,0.002017816063016653,0.5116780042648316,1.3100759983062744,0.002014348913834593,-0.537826231189828,1.1470612412741006,129.23
34,1,791,36,830,85,1051.1309814453125,963.1541137695312,546.8471069335938,810,60,699,60,111,-0.16957086324691772,0.523210608959198,1.2654553651809692,-0.16562585815870842,-0.5264923539651112,1.1367273562175773,123.51
34,2,908,11,944,49,1051.1309814453125,963.1541137695312,546.8471069335938,926,30,832,28,94,-0.05296687036752701,0.49578537940979006,1.549094319343567,-0.047446207812527064,-0.6600193829137879,1.3423057078739475,148.36
34,3,1034,12,1075,57,1051.1309814453125,963.1541137695312,546.8471069335938,1054,34,957,33,97,0.1133764237165451,0.5013914346694947,1.4506843090057373,0.1124232110141138,-0.634656349485157,1.300791098352073,141.2
34,4,855,33,892,72,1051.1309814453125,963.1541137695312,546.8471069335938,873,52,763,54,110,-0.10531660541892052,0.5161905527114868,1.2939724922180176,-0.0983819252518391,-0.5400087588890818,1.1470612412741006,128.88
34,5,1157,11,1197,55,1051.1309814453125,963.1541137695312,546.8471069335938,1177,33,1079,30,98,0.2652946412563324,0.5002315878868103,1.4500299096107483,0.2619372587124575,-0.6294051522808081,1.2875177197974599,143.05
34,6,834,10,865,44,1051.1309814453125,963.1541137695312,546.8471069335938,849,27,756,24,93,-0.14858582615852356,0.49450101852416994,1.5725103616714478,-0.14734353054534716,-0.6709885920889563,1.3567391025822695,151.74
34,7,872,0,901,39,1051.1309814453125,963.1541137695312,546.8471069335938,886,19,798,17,88,-0.10544601827859879,0.4886114239692688,1.5810356140136719,-0.10524436900836194,-0.7200255824084614,1.4338265515926258,153.15
35,0,944,32,987,79,1051.1309814453125,963.1541137695312,546.8471069335938,965,55,763,54,202,0.000935221032705158,0.5158720850944519,1.3059942722320557,0.001096922675850521,-0.2922814178585254,0.6246373096047083,128.19
35,1,791,38,830,86,1051.1309814453125,963.1541137695312,546.8471069335938,810,62,699,60,111,-0.16907060146331787,0.5260563582181931,1.2836611866950989,-0.16562585815870842,-0.5243294886775623,1.1367273562175773,124.04
35,2,907,12,945,51,1051.1309814453125,963.1541137695312,546.8471069335938,926,31,833,27,93,-0.05321173369884491,0.49572458267211916,1.5340554118156433,-0.04795638209008112,-0.6658256233380333,1.3567391025822695,149.77
35,3,1034,13,1075,58,1051.1309814453125,963.1541137695312,546.8471069335938,1054,35,957,33,97,0.1130140870809555,0.5020442843437195,1.4571937322616577,0.1124232110141138,-0.6334188337793947,1.300791098352073,141.0
35,4,854,38,893,77,1051.1309814453125,963.1541137695312,546.8471069335938,873,57,855,55,18,-0.10206493362784386,0.519476318359375,1.2895395755767822,-0.6012228765390166,-3.2667093533613447,7.009818696675059,125.85
35,5,1156,12,1197,56,1051.1309814453125,963.1541137695312,546.8471069335938,1176,34,1079,30,97,0.2665501534938812,0.5019729673862457,1.471001148223877,0.26340012711713273,-0.634656349485157,1.300791098352073,144.74
35,6,871,3,901,45,1051.1309814453125,963.1541137695312,546.8471069335938,886,24,756,24,130,-0.10495998710393906,0.4930781364440918,1.5671591758728027,-0.07124234209796808,-0.4827850471896139,0.9705902810780851,151.24
35,7,834,12,864,47,1051.1309814453125,963.1541137695312,546.8471069335938,849,29,799,17,50,-0.15012985467910767,0.4958855152130127,1.5600006580352783,-0.2740589668143457,-1.2432372203471005,2.5235347308030214,151.48
36,0,944,31,988,78,1051.1309814453125,963.1541137695312,546.8471069335938,966,54,854,55,112,0.0020576752722263336,0.5150055527687073,1.5485984086990356,0.0030501553926853826,-0.5282221913471524,1.1265780048227774,141.86
36,1,908,11,945,49,1051.1309814453125,963.1541137695312,546.8471069335938,926,30,832,27,94,-0.05023340880870819,0.49665831923484804,1.561970591545105,-0.047446207812527064,-0.6600193829137879,1.3423057078739475,151.01
36,2,791,37,829,85,1051.1309814453125,963.1541137695312,546.8471069335938,810,61,698,60,112,-0.1704467087984085,0.5224814653396607,1.2440087795257568,-0.16414705585371994,-0.5207197523809677,1.1265780048227774,121.93
36,3,1035,13,1074,57,1051.1309814453125,963.1541137695312,546.8471069335938,1054,35,957,33,97,0.11368497088551521,0.502069228887558,1.471531629562378,0.1124232110141138,-0.6334188337793947,1.300791098352073,142.26
36,4,1157,12,1197,56,1051.1309814453125,963.1541137695312,546.8471069335938,1177,34,797,17,380,0.2665158063173294,0.5015817224979401,1.466809868812561,0.06755224040479167,-0.16200438394752692,0.33204404352671335,144.31
36,5,833,9,863,44,1051.1309814453125,963.1541137695312,546.8471069335938,848,26,756,24,92,-0.1508352905511856,0.49366226196289065,1.5615990161895752,-0.1502498626540896,-0.6795867183449119,1.3714862667407726,151.4
36,6,854,35,892,74,1051.1309814453125,963.1541137695312,546.8471069335938,873,54,763,54,110,-0.10371038317680359,0.5170586794614792,1.2930331230163574,-0.0983819252518391,-0.537826231189828,1.1470612412741006,128.96
36,7,872,0,901,40,1051.1309814453125,963.1541137695312,546.8471069335938,886,20,735,15,151,-0.10380763560533524,0.49061223268508913,1.5678880214691162,-0.06133446670685995,-0.41882259753964,0.8356075267559674,151.47
37,0,944,31,987,79,1051.1309814453125,963.1541137695312,546.8471069335938,965,55,855,55,110,-0.00016956825857050717,0.5103065013885498,1.420975685119629,0.002014348913834593,-0.5367349673402011,1.1470612412741006,134.69
37,1,791,37,830,86,1051.1309814453125,963.1541137695312,546.8471069335938,810,61,699,61,111,-0.1788591891527176,0.5237578392028809,1.2961231470108032,-0.16562585815870842,-0.5254109213213367,1.1367273562175773,129.27
37,2,1034,12,1076,56,1051.1309814453125,963.1541137695312,546.8471069335938,1055,34,957,33,98,0.11404603719711304,0.500997656583786,1.460679292678833,0.11250092338599996,-0.6281802642863289,1.2875177197974599,141.68
37,3,907,11,944,50,1051.1309814453125,963.1541137695312,546.8471069335938,925,30,833,28,92,-0.04916219972074032,0.5018141210079193,1.5067268013954163,-0.049782419106918496,-0.6743676303684355,1.3714862667407726,145.04
37,4,1156,10,1198,55,1051.1309814453125,963.1541137695312,546.8471069335938,1177,32,1079,30,98,0.2691124677658081,0.501070523262024,1.508179783821106,0.2619372587124575,-0.6306300402752872,1.2875177197974599,147.65
37,5,833,12,864,46,1051.1309814453125,963.1541137695312,546.8471069335938,848,29,756,24,92,-0.14979146420955658,0.4969563126564026,1.564860224723816,-0.1502498626540896,-0.6756724023625547,1.3714862667407726,151.68
37,6,854,36,892,75,1051.1309814453125,963.1541137695312,546.8471069335938,873,55,763,54,110,-0.10589222982525826,0.5205147802829743,1.3261841535568237,-0.0983819252518391,-0.5367349673402011,1.1470612412741006,131.69
37,7,872,0,900,41,1051.1309814453125,963.1541137695312,546.8471069335938,886,20,798,17,88,-0.1043727695941925,0.49210413694381716,1.577528178691864,-0.10524436900836194,-0.7186615025964277,1.4338265515926258,152.14
38,0,944,31,987,78,1051.1309814453125,963.1541137695312,546.8471069335938,965,54,855,56,110,-0.001273060915991664,0.5137876808643341,1.3062947988510132,0.002014348913834593,-0.537826231189828,1.1470612412741006,130.02
38,1,791,37,830,86,1051.1309814453125,963.1541137695312,546.8471069335938,810,61,698,61,112,-0.17145149409770966,0.5214667856693268,1.2537380456924438,-0.16414705585371994,-0.5207197523809677,1.1265780048227774,122.78
38,2,907,11,944,49,1051.1309814453125,963.1541137695312,546.8471069335938,925,30,833,27,92,-0.05341746285557747,0.49454101324081423,1.5560071468353271,-0.049782419106918496,-0.6743676303684355,1.3714862667407726,149.96
38,3,1034,13,1074,58,1051.1309814453125,963.1541137695312,546.8471069335938,1054,35,957,33,97,0.11253544688224792,0.5022151112556458,1.4624975323677063,0.1124232110141138,-0.6334188337793947,1.300791098352073,141.64
38,4,1157,12,1196,55,1051.1309814453125,963.1541137695312,546.8471069335938,1176,33,1079,30,97,0.26751165091991425,0.5010471284389496,1.4921993613243103,0.26340012711713273,-0.6358938651909195,1.300791098352073,145.68
38,5,854,35,892,74,1051.1309814453125,963.1541137695312,546.8471069335938,873,54,764,54,109,-0.10324400663375854,0.5165191531181336,1.29081130027771,-0.09928451172203946,-0.5427604167970742,1.1575847389004685,127.78
38,6,872,1,901,42,1051.1309814453125,963.1541137695312,546.8471069335938,886,21,798,17,88,-0.10459442436695099,0.49221994876861574,1.576775074005127,-0.10524436900836194,-0.7172974227843941,1.4338265515926258,152.06
38,7,834,9,864,45,1051.1309814453125,963.1541137695312,546.8471069335938,849,27,757,25,92,-0.15009883791208267,0.49380832314491274,1.5666856169700623,-0.1489450906599705,-0.6782819463507928,1.3714862667407726,151.6
39,0,944,32,987,79,1051.1309814453125,963.1541137695312,546.8471069335938,965,55,763,54,202,0.0009356539812870324,0.5133825778961182,1.4770522117614746,0.001096922675850521,-0.2922814178585254,0.6246373096047083,135.59
39,1,791,37,829,85,1051.1309814453125,963.1541137695312,546.8471069335938,810,61,699,60,111,-0.17174550890922546,0.5233421862125397,1.2666912078857422,-0.16562585815870842,-0.5254109213213367,1.1367273562175773,124.53
39,2,907,11,945,52,1051.1309814453125,963.1541137695312,546.8471069335938,926,31,833,28,93,-0.05539960786700249,0.4977994799613953,1.5241315364837646,-0.04795638209008112,-0.6658256233380333,1.3567391025822695,149.83
39,3,1034,13,1076,58,1051.1309814453125,963.1541137695312,546.8471069335938,1055,35,957,33,98,0.11434808000922203,0.5026756465435028,1.4766496419906616,0.11250092338599996,-0.6269553762918497,1.2875177197974599,142.47
39,4,853,37,892,77,1051.1309814453125,963.1541137695312,546.8471069335938,872,57,855,55,17,-0.10306195169687271,0.5190749704837799,1.2899909019470215,-0.6436500471271329,-3.458868727088483,7.422160972950063,126.09
39,5,1156,11,1197,56,1051.1309814453125,963.1541137695312,546.8471069335938,1176,33,1079,30,97,0.267231285572052,0.5013726592063904,1.4735996723175049,0.26340012711713273,-0.6358938651909195,1.300791098352073,144.92
39,6,871,1,901,44,1051.1309814453125,963.1541137695312,546.8471069335938,886,22,799,17,87,-0.10510338097810745,0.49202855825424197,1.5752798318862915,-0.10645407439926266,-0.7241624618571003,1.4503073165534606,152.09
39,7,834,11,864,47,1051.1309814453125,963.1541137695312,546.8471069335938,849,29,756,24,93,-0.1505790650844574,0.49543058276176455,1.5683305859565735,-0.14734353054534716,-0.6684071077134949,1.3567391025822695,152.3
40,0,944,32,988,79,1051.1309814453125,963.1541137695312,546.8471069335938,966,55,855,55,111,-0.002745867008343339,0.5121425479650498,1.405129075050354,0.0030776342700969636,-0.5318995171839832,1.1367273562175773,132.86
40,1,790,38,830,85,1051.1309814453125,963.1541137695312,546.8471069335938,810,61,699,61,111,-0.1724420189857483,0.5237216591835022,1.2686132192611694,-0.16562585815870842,-0.5254109213213367,1.1367273562175773,124.01
40,2,908,12,945,50,1051.1309814453125,963.1541137695312,546.8471069335938,926,31,833,26,93,-0.050219081342220306,0.49881392121315005,1.5240438580513,-0.04795638209008112,-0.6658256233380333,1.3567391025822695,148.23
40,3,1034,13,1075,56,1051.1309814453125,963.1541137695312,546.8471069335938,1054,34,957,34,97,0.11428576707839966,0.4964512825012207,1.4851521253585815,0.1124232110141138,-0.634656349485157,1.300791098352073,142.83
40,4,1157,10,1197,55,1051.1309814453125,963.1541137695312,546.8471069335938,1177,32,1079,31,98,0.26695743203163147,0.5004417836666107,1.4770390391349792,0.2619372587124575,-0.6306300402752872,1.2875177197974599,144.77
40,5,833,10,864,45,1051.1309814453125,963.1541137695312,546.8471069335938,848,27,757,23,91,-0.14988414198160172,0.4955224633216858,1.5722185969352722,-0.15190096004589276,-0.6857355941128893,1.3865575443972644,152.48
40,6,872,0,900,42,1051.1309814453125,963.1541137695312,546.8471069335938,886,21,798,17,88,-0.10419673472642899,0.49367150068283083,1.5829421281814575,-0.10524436900836194,-0.7172974227843941,1.4338265515926258,152.65
40,7,854,37,892,75,1051.1309814453125,963.1541137695312,546.8471069335938,873,56,763,54,110,-0.10372520983219147,0.5192971169948578,1.2993382215499878,-0.0983819252518391,-0.5356437034905742,1.1470612412741006,128.92
41,0,944,31,988,78,1051.1309814453125,963.1541137695312,546.8471069335938,966,54,854,56,112,0.003871308173984289,0.5159105896949768,1.577480673789978,0.0030501553926853826,-0.5282221913471524,1.1265780048227774,143.0
41,1,791,37,830,86,1051.1309814453125,963.1541137695312,546.8471069335938,810,61,699,60,111,-0.16985942423343658,0.5222518235445023,1.2554616928100586,-0.16562585815870842,-0.5254109213213367,1.1367273562175773,121.87
41,2,907,11,944,50,1051.1309814453125,963.1541137695312,546.8471069335938,925,30,833,28,92,-0.05089600384235382,0.4960907340049744,1.5670647025108337,-0.049782419106918496,-0.6743676303684355,1.3714862667407726,151.36
41,3,1034,13,1075,57,1051.1309814453125,963.1541137695312,546.8471069335938,1054,35,957,33,97,0.11664091795682907,0.4975068807601929,1.4901085495948792,0.1124232110141138,-0.6334188337793947,1.300791098352073,143.8
41,4,1156,11,1198,56,1051.1309814453125,963.1541137695312,546.8471069335938,1177,33,1079,30,98,0.2697789818048477,0.49901353716850283,1.538487732410431,0.2619372587124575,-0.6294051522808081,1.2875177197974599,150.24
41,5,855,35,892,74,1051.1309814453125,963.1541137695312,546.8471069335938,873,54,763,54,110,-0.1035383939743042,0.5171380281448364,1.289127230644226,-0.0983819252518391,-0.537826231189828,1.1470612412741006,127.6
41,6,872,0,900,40,1051.1309814453125,963.1541137695312,546.8471069335938,886,20,798,17,88,-0.10561954230070114,0.4902240872383118,1.5816391706466675,-0.10524436900836194,-0.7186615025964277,1.4338265515926258,152.93
41,7,834,9,864,44,1051.1309814453125,963.1541137695312,546.8471069335938,849,26,756,25,93,-0.15050112456083298,0.494227135181427,1.5709612965583801,-0.14734353054534716,-0.6722793342766871,1.3567391025822695,151.87
42,0,944,32,987,78,1051.1309814453125,963.1541137695312,546.8471069335938,965,55,763,54,202,0.0010129308502655476,0.5130820214748383,1.3626144528388977,0.001096922675850521,-0.2922814178585254,0.6246373096047083,133.53
42,1,791,37,830,86,1051.1309814453125,963.1541137695312,546.8471069335938,810,61,699,60,111,-0.17077454179525375,0.5229602992534638,1.2648283243179321,-0.16562585815870842,-0.5254109213213367,1.1367273562175773,123.25
42,2,907,11,944,51,1051.1309814453125,963.1541137695312,546.8471069335938,925,31,833,27,92,-0.05681299977004528,0.4977943241596222,1.5403903126716614,-0.049782419106918496,-0.6730628583743165,1.3714862667407726,149.4
42,3,1034,13,1075,58,1051.1309814453125,963.1541137695312,546.8471069335938,1054,35,957,33,97,0.11354553699493408,0.5025166511535645,1.4629335403442383,0.1124232110141138,-0.6334188337793947,1.300791098352073,141.67
42,4,855,36,892,75,1051.1309814453125,963.1541137695312,546.8471069335938,873,55,855,55,18,-0.10248015075922012,0.5174850463867188,1.2884461879730225,-0.6012228765390166,-3.2800470226345624,7.009818696675059,127.09
42,5,1157,10,1197,55,1051.1309814453125,963.1541137695312,546.8471069335938,1177,32,1079,30,98,0.26852935552597046,0.4971968173980713,1.5203309059143066,0.2619372587124575,-0.6306300402752872,1.2875177197974599,147.43
42,6,871,1,900,42,1051.1309814453125,963.1541137695312,546.8471069335938,885,21,798,17,87,-0.10562243312597275,0.4922003984451294,1.572393536567688,-0.1078338332895955,-0.7255422207474331,1.4503073165534606,151.85
42,7,834,9,864,45,1051.1309814453125,963.1541137695312,546.8471069335938,849,27,756,23,93,-0.15036028623580933,0.4942409634590149,1.5677568912506104,-0.14734353054534716,-0.6709885920889563,1.3567391025822695,151.77
43,0,944,31,987,77,1051.1309814453125,963.1541137695312,546.8471069335938,965,54,763,55,202,0.000932356109842658,0.511935555934906,1.4496650695800781,0.001096922675850521,-0.29287567044990637,0.6246373096047083,134.34
43,1,791,37,830,85,1051.1309814453125,963.1541137695312,546.8471069335938,810,61,698,61,112,-0.1833798885345459,0.5216032803058624,1.3247230052947998,-0.16414705585371994,-0.5207197523809677,1.1265780048227774,130.78
43,2,907,11,945,49,1051.1309814453125,963.1541137695312,546.8471069335938,926,30,833,28,93,-0.0534077025949955,0.500216269493103,1.5750661492347717,-0.04795638209008112,-0.6671163655257641,1.3567391025822695,149.8
43,3,1034,13,1075,56,1051.1309814453125,963.1541137695312,546.8471069335938,1054,34,957,33,97,0.1134885624051094,0.5015527248382569,1.464926838874817,0.1124232110141138,-0.634656349485157,1.300791098352073,142.21
43,4,854,35,892,74,1051.1309814453125,963.1541137695312,546.8471069335938,873,54,854,56,19,-0.10446050763130188,0.5189484298229218,1.2984060645103455,-0.5695795672474896,-3.113730812151636,6.640880870534267,127.07
43,5,1156,11,1198,55,1051.1309814453125,963.1541137695312,546.8471069335938,1177,33,1078,30,99,0.2677930146455765,0.501180225610733,1.5018038153648376,0.25929142781637204,-0.6230475244799918,1.2745124903045562,145.81
43,6,872,0,901,40,1051.1309814453125,963.1541137695312,546.8471069335938,886,20,798,17,88,-0.10461194068193436,0.4876848697662354,1.5875113010406494,-0.10524436900836194,-0.7186615025964277,1.4338265515926258,154.03
43,7,834,9,864,44,1051.1309814453125,963.1541137695312,546.8471069335938,849,26,757,25,92,-0.1501023918390274,0.49437674283981325,1.5792704820632935,-0.1489450906599705,-0.6795867183449119,1.3714862667407726,152.39
44,0,944,32,987,78,1051.1309814453125,963.1541137695312,546.8471069335938,965,55,855,56,110,0.0023022235836833715,0.5117079257965088,1.328997790813446,0.002014348913834593,-0.5367349673402011,1.1470612412741006,130.85
44,1,790,37,830,86,1051.1309814453125,963.1541137695312,546.8471069335938,810,61,698,60,112,-0.16893073916435242,0.5238104701042176,1.2607465982437134,-0.16414705585371994,-0.5207197523809677,1.1265780048227774,122.39
44,2,907,11,944,48,1051.1309814453125,963.1541137695312,546.8471069335938,925,29,832,26,93,-0.04810024052858353,0.4955125689506531,1.5554893016815186,-0.049247124277811846,-0.6684071077134949,1.3567391025822695,151.29
44,3,1034,13,1075,58,1051.1309814453125,963.1541137695312,546.8471069335938,1054,35,957,33,97,0.11349907517433167,0.5024683713912964,1.4648373126983643,0.1124232110141138,-0.6334188337793947,1.300791098352073,141.75
44,4,1156,11,1198,55,1051.1309814453125,963.1541137695312,546.8471069335938,1177,33,1079,29,98,0.26863206923007965,0.5014621257781983,1.48932546377182,0.2619372587124575,-0.6294051522808081,1.2875177197974599,145.81
44,5,855,34,893,73,1051.1309814453125,963.1541137695312,546.8471069335938,874,53,763,54,111,-0.10429899394512177,0.517201641201973,1.293283998966217,-0.09641416895714724,-0.5340623824715318,1.1367273562175773,128.18
44,6,872,0,900,38,1051.1309814453125,963.1541137695312,546.8471069335938,886,19,798,17,88,-0.10566990077495575,0.48832970261573794,1.5775513052940369,-0.10524436900836194,-0.7200255824084614,1.4338265515926258,152.93
44,7,834,9,865,44,1051.1309814453125,963.1541137695312,546.8471069335938,849,26,756,24,93,-0.15056487172842026,0.49439492225646975,1.5716717839241028,-0.14734353054534716,-0.6722793342766871,1.3567391025822695,152.43
45,0,944,32,987,79,1051.1309814453125,963.1541137695312,546.8471069335938,965,55,763,55,202,-0.00016861588665051386,0.51349256336689,1.3038201332092285,0.001096922675850521,-0.2922814178585254,0.6246373096047083,129.01
45,1,791,37,829,86,1051.1309814453125,963.1541137695312,546.8471069335938,810,61,699,60,111,-0.1670636236667633,0.5236375570297241,1.2509236335754395,-0.16562585815870842,-0.5254109213213367,1.1367273562175773,120.79
45,2,907,12,945,51,1051.1309814453125,963.1541137695312,546.8471069335938,926,31,833,28,93,-0.052722666412591934,0.4966233015060425,1.522702932357788,-0.04795638209008112,-0.6658256233380333,1.3567391025822695,148.3
45,3,1033,13,1077,58,1051.1309814453125,963.1541137695312,546.8471069335938,1055,35,957,33,98,0.1144954077899456,0.5027521789073944,1.4627742767333984,0.11250092338599996,-0.6269553762918497,1.2875177197974599,142.04
45,4,854,36,892,75,1051.1309814453125,963.1541137695312,546.8471069335938,873,55,854,56,19,-0.10306272655725479,0.5181418746709824,1.2901601195335388,-0.5695795672474896,-3.1074129688116905,6.640880870534267,128.61
45,5,1157,11,1198,57,1051.1309814453125,963.1541137695312,546.8471069335938,1177,34,1078,30,99,0.2673075199127197,0.5015517413616181,1.460377275943756,0.25929142781637204,-0.6218350090915175,1.2745124903045562,144.0
45,6,872,1,900,43,1051.1309814453125,963.1541137695312,546.8471069335938,886,22,798,17,88,-0.10482635349035263,0.4921255350112915,1.5745394229888916,-0.10524436900836194,-0.7159333429723606,1.4338265515926258,151.92
45,7,834,10,864,46,1051.1309814453125,963.1541137695312,546.8471069335938,849,28,757,25,92,-0.14919856190681458,0.495556914806366,1.564457893371582,-0.1489450906599705,-0.6769771743566738,1.3714862667407726,151.68
46,0,944,33,987,79,1051.1309814453125,963.1541137695312,546.8471069335938,965,56,854,56,111,0.0009373568173032254,0.5142440885305405,1.4656060934066772,0.0019962016263225697,-0.5308180845402087,1.1367273562175773,135.44
46,1,791,38,830,85,1051.1309814453125,963.1541137695312,546.8471069335938,810,61,699,60,111,-0.1743815541267395,0.5201698780059815,1.2579988241195679,-0.16562585815870842,-0.5254109213213367,1.1367273562175773,124.3
46,2,908,11,944,51,1051.1309814453125,963.1541137695312,546.8471069335938,926,31,833,27,93,-0.05310570448637009,0.49653913974761965,1.5624113082885742,-0.04795638209008112,-0.6658256233380333,1.3567391025822695,151.35
46,3,1034,13,1075,58,1051.1309814453125,963.1541137695312,546.8471069335938,1054,35,957,33,97,0.11295227706432343,0.5023711562156677,1.459747076034546,0.1124232110141138,-0.6334188337793947,1.300791098352073,141.21
46,4,1157,11,1197,55,1051.1309814453125,963.1541137695312,546.8471069335938,1177,33,1079,32,98,0.268968403339386,0.5011604368686676,1.493889331817627,0.2619372587124575,-0.6294051522808081,1.2875177197974599,145.63
46,5,854,37,893,75,1051.1309814453125,963.1541137695312,546.8471069335938,873,56,763,54,110,-0.10226617008447647,0.5185525953769684,1.290389895439148,-0.0983819252518391,-0.5356437034905742,1.1470612412741006,126.44
46,6,872,1,901,43,1051.1309814453125,963.1541137695312,546.8471069335938,886,22,799,17,87,-0.10471481829881668,0.4923448204994202,1.5792807340621948,-0.10645407439926266,-0.7241624618571003,1.4503073165534606,152.25
46,7,834,11,865,46,1051.1309814453125,963.1541137695312,546.8471069335938,849,28,756,24,93,-0.1501196026802063,0.4950141549110413,1.5665929913520813,-0.14734353054534716,-0.6696978499012255,1.3567391025822695,151.9
47,0,944,32,987,78,1051.1309814453125,963.1541137695312,546.8471069335938,965,55,854,55,111,0.0009282911196351051,0.5141293048858643,1.3062600493431091,0.0019962016263225697,-0.5318995171839832,1.1367273562175773,129.75
47,1,790,37,830,85,1051.1309814453125,963.1541137695312,546.8471069335938,810,61,699,60,111,-0.17636284232139587,0.5212590336799622,1.2472437620162964,-0.16562585815870842,-0.5254109213213367,1.1367273562175773,125.65
47,2,907,11,945,51,1051.1309814453125,963.1541137695312,546.8471069335938,926,31,833,27,93,-0.04965676926076412,0.49714755415916445,1.5645159482955933,-0.04795638209008112,-0.6658256233380333,1.3567391025822695,152.32
47,3,1034,13,1076,57,1051.1309814453125,963.1541137695312,546.8471069335938,1055,35,957,34,98,0.11475555971264839,0.5024596989154816,1.4813312292099,0.11250092338599996,-0.6269553762918497,1.2875177197974599,142.96
47,4,1157,10,1197,54,1051.1309814453125,963.1541137695312,546.8471069335938,1177,32,1079,30,98,0.2677491307258606,0.5001081168651581,1.4777305126190186,0.2619372587124575,-0.6306300402752872,1.2875177197974599,144.84
47,5,834,10,865,45,1051.1309814453125,963.1541137695312,546.8471069335938,849,27,757,24,92,-0.14904234558343887,0.49548941254615786,1.5656694769859314,-0.1489450906599705,-0.6782819463507928,1.3714862667407726,151.92
47,6,855,36,892,74,1051.1309814453125,963.1541137695312,546.8471069335938,873,55,763,54,110,-0.10380319505929947,0.5183239221572876,1.300889253616333,-0.0983819252518391,-0.5367349673402011,1.1470612412741006,130.18
47,7,872,0,901,40,1051.1309814453125,963.1541137695312,546.8471069335938,886,20,798,17,88,-0.10431035608053207,0.4919475555419922,1.5819281339645386,-0.10524436900836194,-0.7186615025964277,1.4338265515926258,153.17
48,0,944,33,987,78,1051.1309814453125,963.1541137695312,546.8471069335938,965,55,854,56,111,-0.00016923004295676947,0.5117842793464661,1.4052648544311523,0.0019962016263225697,-0.5318995171839832,1.1367273562175773,131.29
48,1,791,37,829,85,1051.1309814453125,963.1541137695312,546.8471069335938,810,61,698,61,112,-0.1688092201948166,0.523634159564972,1.260633111000061,-0.16414705585371994,-0.5207197523809677,1.1265780048227774,122.36
48,2,907,12,944,51,1051.1309814453125,963.1541137695312,546.8471069335938,925,31,833,28,92,-0.05181031674146652,0.4997859537601471,1.5180745720863342,-0.049782419106918496,-0.6730628583743165,1.3714862667407726,149.73
48,3,1034,13,1074,58,1051.1309814453125,963.1541137695312,546.8471069335938,1054,35,957,33,97,0.11336014419794083,0.5027695536613465,1.468707799911499,0.1124232110141138,-0.6334188337793947,1.300791098352073,142.33
48,4,1157,11,1197,54,1051.1309814453125,963.1541137695312,546.8471069335938,1177,32,1078,30,99,0.26820965111255646,0.5006984412670136,1.4771934151649475,0.25929142781637204,-0.624260039868466,1.2745124903045562,145.21
48,5,833,10,864,45,1051.1309814453125,963.1541137695312,546.8471069335938,848,27,756,24,92,-0.14957642555236816,0.49614101052284243,1.5601996183395386,-0.1502498626540896,-0.6782819463507928,1.3714862667407726,151.63
48,6,872,1,900,42,1051.1309814453125,963.1541137695312,546.8471069335938,886,21,797,17,89,-0.10539359599351883,0.4937197804450989,1.582836627960205,-0.104061848008268,-0.7092379011800751,1.4177161409005739,153.21
48,7,855,36,893,74,1051.1309814453125,963.1541137695312,546.8471069335938,874,55,763,55,111,-0.10891794040799141,0.5204454302787781,1.3028631210327148,-0.09641416895714724,-0.5318995171839832,1.1367273562175773,132.9
49,0,944,32,987,79,1051.1309814453125,963.1541137695312,546.8471069335938,965,55,854,56,111,0.002017661929130554,0.5126749366521836,1.3115121722221375,0.0019962016263225697,-0.5318995171839832,1.1367273562175773,130.68
49,1,791,37,829,86,1051.1309814453125,963.1541137695312,546.8471069335938,810,61,699,60,111,-0.16572491824626923,0.5184770464897156,1.2485889196395874,-0.16562585815870842,-0.5254109213213367,1.1367273562175773,120.84
49,2,907,11,945,50,1051.1309814453125,963.1541137695312,546.8471069335938,926,30,833,28,93,-0.05051088333129883,0.49684577584266665,1.5727763175964355,-0.04795638209008112,-0.6671163655257641,1.3567391025822695,152.42
49,3,1033,13,1076,58,1051.1309814453125,963.1541137695312,546.8471069335938,1054,35,957,33,97,0.11339544504880905,0.5022772192955017,1.450134038925171,0.1124232110141138,-0.6334188337793947,1.300791098352073,141.06
49,4,854,35,892,74,1051.1309814453125,963.1541137695312,546.8471069335938,873,54,762,54,111,-0.10413121432065964,0.5169239282608032,1.2944819927215576,-0.09749560160092163,-0.5329809498277576,1.1367273562175773,128.71
49,5,834,10,863,45,1051.1309814453125,963.1541137695312,546.8471069335938,848,27,757,25,91,-0.15129303932189941,0.4948224663734436,1.574155569076538,-0.15190096004589276,-0.6857355941128893,1.3865575443972644,152.29
49,6,1156,11,1197,55,1051.1309814453125,963.1541137695312,546.8471069335938,1176,33,1079,31,97,0.2625233829021454,0.4981550216674805,1.499579906463623,0.26340012711713273,-0.6358938651909195,1.300791098352073,145.55
