frame;ID;left_xmin;left_ymin;left_xmax;left_ymax;f;C_x;C_y;x_il;v_il;x_ir;v_ir;disparitas;X_val;Y_val;Z_val;distance_cm;;X_actual;Y_actual;Z_actual
63;7;1252;284;1323;346;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1287;315;1109;311;178;0.21839406704666392;0.21902401571997454;0.6920652211485037;73.12;;;;
63;8;488;356;600;442;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;544;399;305;393;239;-0.21052238701129444;0.19965962206725474;0.4943346040968929;53.72;;;;
63;9;1085;199;1134;249;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1109;224;983;222;126;0.1389460139572358;0.23433493663421046;10.210.268.645.382.200;103.76;;;;
63;10;866;190;918;235;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;892;212;765;213;127;-0.0672540971022213;0.22266708575416788;10.186.584.178.942.500;102.56;;;;
63;11;1379;204;1424;252;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1401;228;1276;227;125;0.4204687408690188;0.23953623512763406;10.272.744.550.791.800;111.78;;;;
63;12;1224;243;1283;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1253;266;1103;263;150;0.23195211424467743;0.22594926302579818;0.840857102927854;87.86;;;;
63;13;1265;187;1315;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1290;209;1171;209;119;0.3296996723082609;0.23501554083610515;1.088.652.753.006.370;114.42;;;;
63;14;1457;297;1521;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1489;325;1301;325;188;0.33575546102667886;0.21290342146683405;0.6520607140805258;73.71;;;;
63;15;896;317;978;375;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;731;345;206;-0.01524036056470393;0.20489775220749715;0.5889660412661155;59.08;;;;
63;16;1439;225;1491;266;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1465;245;1325;245;140;0.4302935007857189;0.22649496953492945;0.9099212513249796;101.21;;;;
63;17;505;280;574;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;539;316;342;317;197;-0.2584520081877876;0.19842757178637765;0.6250131464604272;67.59;;;;
63;18;1136;257;1193;304;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1164;280;1001;280;163;0.1479100861892907;0.21685757832222577;0.7686398299077631;78.72;;;;
63;19;570;267;633;323;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;295;420;294;181;-0.24018025501955134;0.203906839353242;0.6872265171216753;72.91;;;;
63;20;710;205;764;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;737;228;603;227;134;-0.2025919325979145;0.22344798052950937;0.9582784095887932;98.45;;;;
64;0;677;310;744;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;710;339;506;337;204;-0.14896261079172746;0.20333940710008763;0.5967997111908145;61.62;;;;
64;1;924;259;995;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;959;283;794;284;165;-0.0030221561226178232;0.21611912604730665;0.7582317196350119;76.26;;;;
64;2;845;238;904;287;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;262;718;263;156;-0.06860238945027783;0.21459334665914098;0.810055406962154;81.67;;;;
64;3;1251;282;1324;347;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1287;314;1108;311;179;0.217173988459811;0.21721965337650578;0.6885342395316374;72.69;;;;
64;4;1315;267;1381;321;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;294;1177;295;171;0.2701551132473836;0.21522328116477116;0.7277661936301327;78.04;;;;
64;5;1500;242;1551;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1525;267;1374;268;151;0.4466452418380007;0.22514136620947459;0.8348910326321102;95.25;;;;
64;6;1019;185;1069;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1044;208;926;208;118;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;110.86;;;;
64;7;1233;212;1284;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1258;231;1132;230;126;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;106.41;;;;
64;8;1085;199;1135;248;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1110;223;983;223;127;0.13879714001630447;0.23167122182794953;10.134.598.775.082.300;102.96;;;;
64;9;1264;187;1315;231;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1289;209;1171;208;118;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;115.39;;;;
64;10;866;191;918;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;892;212;765;214;127;-0.0672540971022213;0.22266708575416788;10.186.584.178.942.500;102.56;;;;
64;11;487;357;599;440;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;543;398;306;393;237;-0.21280544100910687;0.2009058769211517;0.49875945101640035;54.26;;;;
64;12;1224;243;1285;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1254;266;1104;263;150;0.2327523744010705;0.22594926302579818;0.840857102927854;87.88;;;;
64;13;1380;204;1424;252;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1402;228;1276;227;126;0.41808437803243104;0.23763515389646234;10.191.214.832.134.700;110.9;;;;
64;14;896;317;978;375;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;731;345;206;-0.01524036056470393;0.20489775220749715;0.5889660412661155;59.08;;;;
64;15;505;281;574;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;539;316;341;316;198;-0.257146695015122;0.1974254123329111;0.6218565144075967;67.22;;;;
64;16;1456;297;1521;355;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1488;326;1300;325;188;0.33511695558274823;0.21345638340173265;0.6517414613585605;73.66;;;;
64;17;1137;258;1192;304;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1164;281;1001;280;163;0.1479100861892907;0.21749535036983883;0.7682716120443921;78.7;;;;
64;18;1439;227;1491;266;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1465;246;1326;245;139;0.433389137482019;0.22887232070971986;0.9160356523292639;101.95;;;;
64;19;570;269;632;323;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;296;420;293;181;-0.24018025501955134;0.20448118655634107;0.6868949176093576;72.89;;;;
64;20;709;205;764;250;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;736;227;603;226;133;-0.20501772925999626;0.22434641012927314;0.965934784937051;99.27;;;;
65;0;678;310;745;367;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;338;507;338;204;-0.14837418420614434;0.2028298147287105;0.5970939244836061;61.62;;;;
65;1;924;258;995;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;959;283;795;284;164;-0.0030405839038532977;0.2174369255963756;0.7628550837791278;76.76;;;;
65;2;1253;283;1324;347;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1288;315;1108;311;180;0.21663434976536186;0.21659041554530817;0.6843756075801869;72.26;;;;
65;3;845;238;904;287;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;262;718;263;156;-0.06860238945027783;0.21459334665914098;0.810055406962154;81.67;;;;
65;4;1316;268;1381;322;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;295;1177;294;171;0.2701551132473836;0.21583121592360702;0.7274152023334691;78.02;;;;
65;5;1500;243;1551;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1525;268;1374;267;151;0.4466452418380007;0.22582982212842118;0.8344935524219811;95.23;;;;
65;6;1018;185;1068;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1043;208;926;209;117;0.0819198479514573;0.23814438047637254;1.107.775.189.055.450;111.83;;;;
65;7;1233;212;1284;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1258;231;1132;230;126;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;106.41;;;;
65;8;1085;199;1135;249;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1110;224;983;223;127;0.13879714001630447;0.2324897796528388;10.129.872.829.276.800;102.93;;;;
65;9;488;357;600;441;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;544;399;305;393;239;-0.21052238701129444;0.19965962206725474;0.4943346040968929;53.72;;;;
65;10;866;192;917;235;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;891;213;764;213;127;-0.06819928626331546;0.2234856435790571;10.181.858.233.137.000;102.53;;;;
65;11;1380;204;1424;252;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1402;228;1276;227;126;0.41808437803243104;0.23763515389646234;10.191.214.832.134.700;110.9;;;;
65;12;1223;243;1283;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1253;266;1104;263;149;0.233508839843635;0.22746570103268274;0.8465004391891148;88.48;;;;
65;13;1264;187;1315;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1289;209;1171;208;118;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;115.39;;;;
65;14;1456;298;1522;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1489;326;1300;324;189;0.3339789771059028;0.21232698454775525;0.6482930938381448;73.27;;;;
65;15;505;281;574;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;539;316;343;316;196;-0.2597706408826233;0.19943995735671632;0.6282019890444089;67.96;;;;
65;16;895;317;978;375;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;936;346;731;345;205;-0.015900259998965695;0.2058972534377776;0.5918390463454624;59.41;;;;
65;17;1438;225;1491;266;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1464;245;1326;245;138;0.4356597904821861;0.22977750532529073;0.9231085158369359;102.7;;;;
65;18;1136;257;1193;303;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1164;280;1001;280;163;0.1479100861892907;0.21685757832222577;0.7686398299077631;78.72;;;;
65;19;709;205;765;250;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;737;227;603;227;134;-0.2025919325979145;0.22267218318800988;0.9587263163927445;98.48;;;;
65;20;569;267;633;322;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;294;420;294;181;-0.24018025501955134;0.20333249215014293;0.6875581166339928;72.92;;;;
66;0;678;310;745;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;339;507;337;204;-0.14837418420614434;0.20333940710008763;0.5967997111908145;61.61;;;;
66;1;924;258;995;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;959;283;795;284;164;-0.0030405839038532977;0.2174369255963756;0.7628550837791278;76.76;;;;
66;2;1501;243;1551;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1526;268;1374;267;152;0.44449651671708595;0.2243440996144184;0.8290034632613101;94.61;;;;
66;3;1251;283;1324;347;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1287;315;1108;311;179;0.217173988459811;0.21780041786679033;0.6881989349968358;72.68;;;;
66;4;1316;268;1381;320;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;294;1177;295;171;0.2701551132473836;0.21522328116477116;0.7277661936301327;78.04;;;;
66;5;845;238;904;288;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;263;718;262;156;-0.06860238945027783;0.21525973668324952;0.8096706665023495;81.65;;;;
66;6;1019;184;1068;233;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1043;208;926;208;117;0.0819198479514573;0.23814438047637254;1.107.775.189.055.450;111.83;;;;
66;7;1233;212;1284;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1258;231;1131;230;127;0.2786851358582394;0.23821968442706343;10.096.791.208.638.500;105.54;;;;
66;8;1085;199;1135;248;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1110;223;984;223;126;0.1398987046196085;0.23350988231864744;10.215.032.098.694.100;103.81;;;;
66;9;896;317;978;375;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;732;345;205;-0.01531470378697078;0.2058972534377776;0.5918390463454624;59.41;;;;
66;10;1380;204;1423;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1401;227;1276;227;125;0.4204687408690188;0.23870458037754655;10.277.546.111.730.200;111.81;;;;
66;11;1264;187;1315;231;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1289;209;1171;208;118;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;115.39;;;;
66;12;1224;243;1284;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1254;266;1104;263;150;0.2327523744010705;0.22594926302579818;0.840857102927854;87.88;;;;
66;13;866;191;918;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;892;212;765;213;127;-0.0672540971022213;0.22266708575416788;10.186.584.178.942.500;102.56;;;;
66;14;489;357;598;440;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;543;398;307;392;236;-0.21370715897948447;0.20175717300980064;0.5008728385207072;54.52;;;;
66;15;1456;298;1521;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1488;326;1300;325;188;0.33511695558274823;0.21345638340173265;0.6517414613585605;73.66;;;;
66;16;1438;224;1491;266;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1464;245;1326;245;138;0.4356597904821861;0.22977750532529073;0.9231085158369359;102.7;;;;
66;17;507;281;574;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;540;316;341;317;199;-0.25525128939464925;0.19643332483375078;0.6187316073000209;66.83;;;;
66;18;1137;257;1193;303;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1165;280;1001;281;164;0.14774014068483743;0.21553527601538292;0.7639530016766183;78.22;;;;
66;19;570;268;633;323;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;295;420;293;181;-0.24018025501955134;0.203906839353242;0.6872265171216753;72.91;;;;
66;20;710;204;765;250;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;737;227;603;227;134;-0.2025919325979145;0.22267218318800988;0.9587263163927445;98.48;;;;
67;0;678;310;746;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;712;339;507;337;205;-0.14706485148582674;0.20234750755325792;0.5938884930874445;61.26;;;;
67;1;925;258;995;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;960;283;794;284;166;-0.0022808237154998984;0.21481720360123854;0.7536640586733552;75.77;;;;
67;2;846;238;903;288;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;263;717;263;157;-0.06816543155569008;0.21388865555787853;0.8045135284991499;81.09;;;;
67;3;1501;243;1552;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1526;268;1374;268;152;0.44449651671708595;0.2243440996144184;0.8290034632613101;94.61;;;;
67;4;1251;283;1324;347;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1287;315;1108;311;179;0.217173988459811;0.21780041786679033;0.6881989349968358;72.68;;;;
67;5;1314;267;1381;321;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1347;294;1177;295;170;0.27103814906966844;0.2164893004657404;0.7320471712397217;78.5;;;;
67;6;1020;184;1067;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1043;208;926;208;117;0.0819198479514573;0.23814438047637254;1.107.775.189.055.450;111.83;;;;
67;7;1233;212;1284;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1258;231;1132;230;126;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;106.41;;;;
67;8;896;317;979;375;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;731;345;206;-0.01524036056470393;0.20489775220749715;0.5889660412661155;59.08;;;;
67;9;1379;204;1424;252;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1401;228;1276;226;125;0.4204687408690188;0.23953623512763406;10.272.744.550.791.800;111.78;;;;
67;10;1085;199;1134;248;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1109;223;983;223;126;0.1389460139572358;0.23350988231864744;10.215.032.098.694.100;103.79;;;;
67;11;1265;187;1316;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1290;209;1171;208;119;0.3296996723082609;0.23501554083610515;1.088.652.753.006.370;114.42;;;;
67;12;866;190;917;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;891;212;764;213;127;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;102.56;;;;
67;13;489;356;598;441;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;543;398;306;393;237;-0.21280544100910687;0.2009058769211517;0.49875945101640035;54.26;;;;
67;14;1223;243;1285;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1254;266;1104;263;150;0.2327523744010705;0.22594926302579818;0.840857102927854;87.88;;;;
67;15;1458;300;1521;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1489;327;1300;325;189;0.3339789771059028;0.21287702075813056;0.6479755302840206;73.26;;;;
67;16;1438;226;1491;266;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1464;246;1326;245;138;0.4356597904821861;0.23053081578732654;0.9226735918388962;102.68;;;;
67;17;507;281;573;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;540;316;342;316;198;-0.25654043732088483;0.1974254123329111;0.6218565144075967;67.19;;;;
67;18;1136;257;1194;303;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1165;280;1001;281;164;0.14774014068483743;0.21553527601538292;0.7639530016766183;78.22;;;;
67;19;709;205;765;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;737;228;603;227;134;-0.2025919325979145;0.22344798052950937;0.9582784095887932;98.45;;;;
67;20;570;268;632;322;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;295;420;294;181;-0.24018025501955134;0.203906839353242;0.6872265171216753;72.91;;;;
68;0;678;310;746;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;712;339;717;263;5;-6.029.658.910.918.890;8.296.247.809.683.570;24.349.428.216.585.200;2642.04;;;;
68;1;924;258;996;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;960;283;1001;280;41;-0.009234554555438612;0.8697477023855024;30.514.203.351.165.100;316.67;;;;
68;2;1251;283;1324;348;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1287;315;1300;325;13;29.903.187.641.773.900;2.998.944.215.242.720;947.596.995.111.028;1037.74;;;;
68;3;845;238;904;288;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;263;795;284;79;-0.13546800954738408;0.4250698597795814;15.988.433.414.476.700;164.78;;;;
68;4;1315;268;1381;321;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;294;1177;295;171;0.2701551132473836;0.21522328116477116;0.7277661936301327;78.04;;;;
68;5;1500;244;1552;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1526;268;1374;267;152;0.44449651671708595;0.2243440996144184;0.8290034632613101;94.61;;;;
68;6;1233;212;1285;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1259;231;1132;230;127;0.27963032501933355;0.23821968442706343;10.096.791.208.638.500;105.56;;;;
68;7;1020;185;1068;233;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1044;209;926;208;118;0.08224289181169037;0.23700719796183484;10.978.786.237.945.600;110.83;;;;
68;8;1085;199;1135;249;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1110;224;984;222;126;0.1398987046196085;0.23433493663421046;10.210.268.645.382.200;103.78;;;;
68;9;487;356;600;443;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;543;399;506;338;37;-13.631.051.221.394.100;12.896.932.344.344.200;3.193.134.334.571.820;369.83;;;;
68;10;866;190;917;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;891;212;764;213;127;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;102.56;;;;
68;11;1379;204;1424;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1401;227;1275;227;126;0.41713168737005835;0.23681009958089932;1.019.597.828.544.660;110.89;;;;
68;12;1264;187;1315;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1289;209;1170;208;119;0.32869094101868984;0.23501554083610515;1.088.652.753.006.370;114.39;;;;
68;13;1438;225;1491;266;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1464;245;1326;245;138;0.4356597904821861;0.22977750532529073;0.9231085158369359;102.7;;;;
68;14;1223;244;1284;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1253;266;1104;264;149;0.233508839843635;0.22746570103268274;0.8465004391891148;88.48;;;;
68;15;506;281;573;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;539;316;341;317;198;-0.257146695015122;0.1974254123329111;0.6218565144075967;67.22;;;;
68;17;895;318;979;375;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;732;345;205;-0.01531470378697078;0.2058972534377776;0.5918390463454624;59.41;;;;
68;18;1136;256;1194;303;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1165;279;1108;311;57;0.4250768960054972;0.6183127793466993;21.990.931.892.402.600;231.5;;;;
68;19;570;267;632;322;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;294;420;294;181;-0.24018025501955134;0.20333249215014293;0.6875581166339928;72.92;;;;
68;20;708;205;765;250;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;736;227;603;227;133;-0.20501772925999626;0.22434641012927314;0.965934784937051;99.27;;;;
69;0;677;310;745;367;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;338;506;338;205;-0.14765040769782167;0.20184040099832654;0.594181271193442;61.29;;;;
69;1;924;258;996;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;960;283;794;284;166;-0.0022808237154998984;0.21481720360123854;0.7536640586733552;75.77;;;;
69;2;845;238;903;288;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;263;717;262;157;-0.06816543155569008;0.21388865555787853;0.8045135284991499;81.09;;;;
69;3;1252;283;1324;347;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1288;315;1108;310;180;0.21663434976536186;0.21659041554530817;0.6843756075801869;72.26;;;;
69;4;1316;268;1381;321;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;294;1177;294;171;0.2701551132473836;0.21522328116477116;0.7277661936301327;78.04;;;;
69;5;1020;184;1068;233;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1044;208;926;208;118;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;110.86;;;;
69;6;1500;243;1551;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1525;268;1373;268;152;0.4437067862995928;0.2243440996144184;0.8290034632613101;94.58;;;;
69;7;1233;211;1284;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1258;231;1132;230;126;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;106.41;;;;
69;8;1085;199;1134;249;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1109;224;983;223;126;0.1389460139572358;0.23433493663421046;10.210.268.645.382.200;103.76;;;;
69;9;866;191;918;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;892;212;764;213;128;-0.0667286744686102;0.22092749914671345;10.107.001.490.044.500;101.72;;;;
69;10;488;356;600;443;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;544;399;304;393;240;-0.2096452103987474;0.19882770697530783;0.49227487657982255;53.46;;;;
69;11;1265;187;1315;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1290;209;1170;209;120;0.3269521750390254;0.23305707799580427;10.795.806.467.313.100;113.43;;;;
69;12;1224;243;1285;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1254;266;1104;263;150;0.2327523744010705;0.22594926302579818;0.840857102927854;87.88;;;;
69;13;1379;204;1424;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1401;227;1275;227;126;0.41713168737005835;0.23681009958089932;1.019.597.828.544.660;110.89;;;;
69;14;1457;299;1521;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1489;326;1300;324;189;0.3339789771059028;0.21232698454775525;0.6482930938381448;73.27;;;;
69;15;896;317;978;376;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;731;345;206;-0.01524036056470393;0.20489775220749715;0.5889660412661155;59.08;;;;
69;16;1137;257;1193;303;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1165;280;1001;281;164;0.14774014068483743;0.21553527601538292;0.7639530016766183;78.22;;;;
69;17;1438;227;1490;265;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1464;246;1327;245;137;0.438839788952859;0.23221352247190552;0.9294084355749466;103.46;;;;
69;18;505;280;574;353;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;539;316;342;317;197;-0.2584520081877876;0.19842757178637765;0.6250131464604272;67.59;;;;
69;19;710;205;763;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;736;228;603;227;133;-0.20501772925999626;0.22512804053349061;0.9654835104127693;99.24;;;;
69;20;569;267;633;323;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;295;420;294;181;-0.24018025501955134;0.203906839353242;0.6872265171216753;72.91;;;;
70;0;925;258;996;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;960;283;794;283;166;-0.0022808237154998984;0.21481720360123854;0.7536640586733552;75.77;;;;
70;1;677;310;745;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;339;506;337;205;-0.14765040769782167;0.20234750755325792;0.5938884930874445;61.27;;;;
70;2;845;238;903;288;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;263;718;263;156;-0.06860238945027783;0.21525973668324952;0.8096706665023495;81.65;;;;
70;3;1315;268;1381;321;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;294;1177;295;171;0.2701551132473836;0.21522328116477116;0.7277661936301327;78.04;;;;
