frame;ID;X_pc;Y_pc;Z_pc;Z_slant_pc;cm_pc;X_ts;Y_ts;Z_ts;Z_slant_ts;cm_ts;X_actual;Y_actual;Z_actual;jarak actual;
68;8;0.13703711;0.24236651;0.99383014;10.385.809;101.91;0.1398987046196085;0.23433493663421046;10.210.268.645.382.200;10.568.729.196.030.900;103.78;;;;;
68;9;-0.21302244;0.20631552;0.48810667;0.5822454;54.68;-13.631.051.221.394.100;12.896.932.344.344.200;3.193.134.334.571.820;370.371.044.920.767;369.83;;;;;
68;10;-0.073861;0.24423051;105.549;1.088.435;106.99;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;10.449.386.326.822.700;102.56;;;;;
68;11;0.7800211;0.4243992;19.431.612;19.805.639;197.04;0.41713168737005835;0.23681009958089932;1.019.597.828.544.660;11.267.908.412.144.200;110.89;;;;;
68;12;0.33143842;0.24994467;10.813.367;1.245.805;122.96;0.32869094101868984;0.23501554083610515;1.088.652.753.006.370;11.612.212.776.945.600;114.39;;;;;
68;13;0.78290325;0.3974436;16.766.474;1.674.577;166.26;0.4356597904821861;0.22977750532529073;0.9231085158369359;1.046.291.779.097.570;102.7;;;;;
68;14;0.22908509;0.23267841;0.8348417;0.91408175;89.19;0.233508839843635;0.22746570103268274;0.8465004391891148;0.907099783363867;88.48;;;;;
68;15;-0.25763178;0.20389324;0.6120826;0.7022335;67.32;-0.257146695015122;0.1974254123329111;0.6218565144075967;0.7012893416437938;67.22;;;;;
68;17;-0.019693326;0.21066687;0.58154684;0.635421;60.31;-0.01531470378697078;0.2058972534377776;0.5918390463454624;0.6268186946034789;59.41;;;;;
68;18;0.16115686;0.2296839;0.7720337;0.88845927;86.57;0.4250768960054972;0.6183127793466993;21.990.931.892.402.600;23.235.773.960.821.700;231.5;;;;;
68;19;-0.24270973;0.20868993;0.6960299;0.7802167;75.41;-0.24018025501955134;0.20333249215014293;0.6875581166339928;0.7561526439909656;72.92;;;;;
68;20;-0.20407778;0.22950566;0.95882094;10.075.314;98.75;-0.20501772925999626;0.22434641012927314;0.965934784937051;1.012.617.198.056.700;99.27;;;;;
69;0;-0.14802249;0.20776194;0.5891657;0.65902424;62.79;-0.14765040769782167;0.20184040099832654;0.594181271193442;0.6446639228354204;61.29;;;;;
69;1;0.009616409;0.28780457;10.545.568;0.9750769;95.43;-0.0022808237154998984;0.21481720360123854;0.7536640586733552;0.7836843410811981;75.77;;;;;
69;2;-0.07458642;0.22006813;0.80948126;0.85469604;83.1;-0.06816543155569008;0.21388865555787853;0.8045135284991499;0.8352466106328614;81.09;;;;;
69;3;0.21317483;0.22256707;0.67615515;0.7637633;73.71;0.21663434976536186;0.21659041554530817;0.6843756075801869;0.7498078566240156;72.26;;;;;
69;4;0.27955273;0.22544025;0.7311759;0.87596446;85.28;0.2701551132473836;0.21522328116477116;0.7277661936301327;0.8055733849624929;78.04;;;;;
69;5;0.08237349;0.2505436;10.825.074;11.150.858;109.7;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;1.126.487.487.883.030;110.86;;;;;
69;6;0.44450974;0.23207796;0.81842685;0.97553056;95.48;0.4437067862995928;0.2243440996144184;0.8290034632613101;0.9666709519476433;94.58;;;;;
69;7;0.3088652;0.25849783;10.771.567;11.497.396;113.22;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;10.827.067.758.805.500;106.41;;;;;
69;8;0.13825226;0.24386829;10.009.997;10.374.871;101.8;0.1389460139572358;0.23433493663421046;10.210.268.645.382.200;10.567.472.334.625.300;103.76;;;;;
69;9;-0.07262712;0.24433878;10.513.544;10.816.041;106.3;-0.0667286744686102;0.22092749914671345;10.107.001.490.044.500;10.367.142.649.125.500;101.72;;;;;
69;10;-0.21563396;0.20966029;0.48903376;0.59457994;55.99;-0.2096452103987474;0.19882770697530783;0.49227487657982255;0.5708048050041918;53.46;;;;;
69;11;0.33142418;0.25176415;10.923.812;11.990.774;118.23;0.3269521750390254;0.23305707799580427;10.795.806.467.313.100;1.151.827.981.585.570;113.43;;;;;
69;12;0.23478162;0.23485975;0.8482714;0.9329678;91.13;0.2327523744010705;0.22594926302579818;0.840857102927854;0.9012587890253615;87.88;;;;;
69;13;0.77854216;0.42422023;19.363.542;19.656.094;195.54;0.41713168737005835;0.23681009958089932;1.019.597.828.544.660;11.267.908.412.144.200;110.89;;;;;
69;14;0.34022403;0.22230236;0.6452145;0.7897354;76.4;0.3339789771059028;0.21232698454775525;0.6482930938381448;0.7595450223877986;73.27;;;;;
69;15;-0.01796974;0.21191669;0.58206874;0.6888552;65.92;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
69;16;0.16214205;0.23012799;0.771994;0.8944677;87.18;0.14774014068483743;0.21553527601538292;0.7639530016766183;0.8074074517536471;78.22;;;;;
69;17;0.44481868;0.24083273;0.93011194;10.911.903;107.27;0.438839788952859;0.23221352247190552;0.9294084355749466;10.537.094.098.967.000;103.46;;;;;
69;18;-0.2637895;0.2048266;0.6151948;0.7232432;69.5;-0.2584520081877876;0.19842757178637765;0.6250131464604272;0.7048491860176201;67.59;;;;;
69;19;-0.20015977;0.23088458;0.9532202;10.050.098;98.49;-0.20501772925999626;0.22512804053349061;0.9654835104127693;10.123.602.682.959.900;99.24;;;;;
69;20;-0.24573605;0.20544524;0.6982542;0.7747578;74.85;-0.24018025501955134;0.203906839353242;0.6872265171216753;0.756005846453236;72.91;;;;;
70;0;0.007238458;0.23270404;0.776564;0.9211044;89.91;-0.0022808237154998984;0.21481720360123854;0.7536640586733552;0.7836843410811981;75.77;;;;;
70;1;-0.149753;0.20959866;0.5889939;0.660366;62.94;-0.14765040769782167;0.20234750755325792;0.5938884930874445;0.6445531001616736;61.27;;;;;
70;2;-0.07644221;0.22703025;0.81163454;0.8938826;87.12;-0.06860238945027783;0.21525973668324952;0.8096706665023495;0.8406007555728156;81.65;;;;;
70;3;0.2805242;0.2268097;0.7325136;0.9195356;89.75;0.2701551132473836;0.21522328116477116;0.7277661936301327;0.8055733849624929;78.04;;;;;
70;4;0.44455737;0.23183446;0.8176627;0.97213006;95.13;0.4437067862995928;0.2243440996144184;0.8290034632613101;0.9666709519476433;94.58;;;;;
70;5;0.21315528;0.22242066;0.67671406;0.7688671;74.24;0.21839406704666392;0.21902401571997454;0.6920652211485037;0.7580380981894074;73.12;;;;;
70;6;0.08661137;0.24923775;10.813.699;11.110.039;109.29;0.0819198479514573;0.23814438047637254;1.107.775.189.055.450;11.360.411.422.689.300;111.83;;;;;
70;7;0.29372385;0.24983752;10.224.607;11.123.532;109.42;0.27963032501933355;0.23821968442706343;10.096.791.208.638.500;10.744.271.328.607.400;105.56;;;;;
70;8;0.13557144;0.24369256;0.99659705;10.402.634;102.09;0.1389460139572358;0.23350988231864744;10.215.032.098.694.100;1.057.024.913.475.820;103.79;;;;;
70;9;-0.21068788;0.20554905;0.4880308;0.5779241;54.22;-0.2096452103987474;0.1992608604909784;0.4920247952809497;0.5707402245663089;53.46;;;;;
70;10;0.7800103;0.42587757;194.612;19.699.156;195.97;0.4204687408690188;0.23953623512763406;10.272.744.550.791.800;11.355.458.493.805.200;111.78;;;;;
70;11;-0.07517277;0.25319296;1.089.197;11.220.814;110.41;-0.06874055044000844;0.22525933916301788;10.262.666.631.812.700;1.052.943.634.347.140;103.38;;;;;
70;12;0.3317796;0.25306624;10.925.499;11.695.484;115.23;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;11.710.621.359.801.100;115.39;;;;;
70;13;-0.25838247;0.20550734;0.61217433;0.7135538;68.5;-0.257146695015122;0.1974254123329111;0.6218565144075967;0.7012893416437938;67.22;;;;;
70;14;0.34128803;0.22231588;0.6443123;0.79947877;77.41;0.3339789771059028;0.21232698454775525;0.6482930938381448;0.7595450223877986;73.27;;;;;
70;15;0.4423986;0.24192983;0.9328958;10.830.656;106.44;0.4356597904821861;0.22977750532529073;0.9231085158369359;1.046.291.779.097.570;102.7;;;;;
70;16;0.23652828;0.23415825;0.84343535;0.9356554;91.4;0.2327523744010705;0.22594926302579818;0.840857102927854;0.9012587890253615;87.88;;;;;
70;17;0.15712479;0.22835304;0.77071035;0.85930294;83.57;0.14774014068483743;0.21616915920904714;0.7635870290441215;0.8072307015266142;78.21;;;;;
70;18;-0.016804118;0.21167251;0.58150196;0.63709766;60.49;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
70;19;-0.24367374;0.20894553;0.69554687;0.7811992;75.52;-0.24151458976965995;0.2050396551274267;0.6910444422167956;0.7602058789335316;73.34;;;;;
70;20;-0.20297347;0.23233409;0.9567777;11.093.003;109.11;-0.2025919325979145;0.22267218318800988;0.9587263163927445;1.004.879.366.920.960;98.48;;;;;
71;0;-0.1498692;0.20980684;0.5883724;0.6629573;63.21;-0.14765040769782167;0.20234750755325792;0.5938884930874445;0.6445531001616736;61.27;;;;;
71;1;-0.0030009355;0.21911469;0.75218964;0.7854446;75.96;-0.0030405839038532977;0.2174369255963756;0.7628550837791278;0.7932439351239569;76.76;;;;;
71;2;0.44046038;0.23015559;0.8179126;0.95664877;93.55;0.44449651671708595;0.2243440996144184;0.8290034632613101;0.9670336966748745;94.61;;;;;
71;3;-0.07576999;0.22588372;0.8103651;0.87703633;85.39;-0.06816543155569008;0.21388865555787853;0.8045135284991499;0.8352466106328614;81.09;;;;;
71;4;0.21450467;0.22272032;0.6768427;0.7803775;75.43;0.21784459752941412;0.21780041786679033;0.6881989349968358;0.7539967273314122;72.7;;;;;
71;5;0.28113598;0.22563557;0.7331631;0.8850074;86.21;0.2701551132473836;0.21583121592360702;0.7274152023334691;0.8054190062114323;78.02;;;;;
71;7;0.31217045;0.25375307;10.654.244;11.462.287;112.86;0.2786851358582394;0.23821968442706343;10.096.791.208.638.500;10.741.815.256.767.600;105.54;;;;;
71;8;0.13545656;0.24338168;0.9962979;10.368.202;101.73;0.1398987046196085;0.23433493663421046;10.210.268.645.382.200;10.568.729.196.030.900;103.78;;;;;
71;9;-0.074547976;0.25247037;10.895.914;11.212.248;110.32;-0.0667286744686102;0.22173966198859574;10.102.312.465.690.600;10.364.305.887.224.800;101.7;;;;;
71;10;0.7755816;0.41937736;19.217.494;1.983.073;197.3;0.4204687408690188;0.23870458037754655;10.277.546.111.730.200;11.358.051.679.441.300;111.81;;;;;
71;11;-0.21216191;0.21028054;0.48781744;0.5925856;55.78;-0.2110246423395746;0.19965962206725474;0.4943346040968929;0.5733777682873799;53.74;;;;;
71;12;0.32735705;0.25008026;10.832.247;11.610.308;114.37;0.32869094101868984;0.23501554083610515;1.088.652.753.006.370;11.612.212.776.945.600;114.39;;;;;
71;13;0.23448768;0.23386703;0.8374987;0.9275854;90.58;0.233508839843635;0.22746570103268274;0.8465004391891148;0.907099783363867;88.48;;;;;
71;14;-0.2578888;0.2052042;0.6135347;0.7108998;68.22;-0.2578426730433259;0.19842757178637765;0.6250131464604272;0.7046259848568805;67.56;;;;;
71;15;0.3428626;0.22408928;0.6453867;0.8090928;78.4;0.3339789771059028;0.21232698454775525;0.6482930938381448;0.7595450223877986;73.27;;;;;
71;16;0.71151555;0.35688862;14.927.156;15.301.502;151.7;0.4356597904821861;0.22977750532529073;0.9231085158369359;1.046.291.779.097.570;102.7;;;;;
71;17;-0.017392859;0.21228778;0.5821763;0.6531345;62.18;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
71;18;0.16246974;0.2313596;0.77411884;0.9033945;88.1;0.14774014068483743;0.21553527601538292;0.7639530016766183;0.8074074517536471;78.22;;;;;
71;19;-0.24421725;0.21138047;0.6944236;0.7948941;76.93;-0.24018025501955134;0.203906839353242;0.6872265171216753;0.756005846453236;72.91;;;;;
71;20;-0.20377561;0.23070163;0.95582986;11.299.835;111.21;-0.20501772925999626;0.22512804053349061;0.9654835104127693;10.123.602.682.959.900;99.24;;;;;
72;0;-0.14944863;0.21009055;0.5875908;0.66430026;63.35;-0.14837418420614434;0.2028298147287105;0.5970939244836061;0.6478240401042217;61.62;;;;;
72;1;-0.0045040613;0.22270277;0.75594854;0.7861347;76.03;-0.0030221561226178232;0.21611912604730665;0.7582317196350119;0.7884363961232056;76.26;;;;;
72;2;0.21457985;0.22306743;0.67698324;0.79778796;77.23;0.217173988459811;0.21780041786679033;0.6881989349968358;0.7538032484788518;72.68;;;;;
72;3;-0.07180863;0.22353962;0.8082174;0.8549375;83.12;-0.06860238945027783;0.21459334665914098;0.810055406962154;0.8408010196338244;81.67;;;;;
72;4;0.27944037;0.22570539;0.73230773;0.8868105;86.4;0.2701551132473836;0.21522328116477116;0.7277661936301327;0.8055733849624929;78.04;;;;;
72;5;0.28922424;0.24593028;10.075.581;11.051.834;108.69;0.27963032501933355;0.23821968442706343;10.096.791.208.638.500;10.744.271.328.607.400;105.56;;;;;
72;6;0.4448875;0.23218554;0.81737566;0.97176856;95.1;0.4474402022582587;0.22582982212842118;0.8344935524219811;0.9734378933415956;95.27;;;;;
72;7;0.089970075;0.24823934;10.737.929;1.106.703;108.85;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;1.126.487.487.883.030;110.86;;;;;
72;8;0.13488671;0.24358234;0.998712;10.429.469;102.36;0.13879714001630447;0.2324897796528388;10.129.872.829.276.800;10.485.510.855.904.600;102.93;;;;;
72;9;0.7647029;0.41569188;18.993.845;18.724.612;186.17;0.41713168737005835;0.23763515389646234;10.191.214.832.134.700;11.265.335.807.346.400;110.86;;;;;
72;10;-0.077053234;0.2537599;10.973.629;1.128.885;111.1;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;10.449.386.326.822.700;102.56;;;;;
72;11;-0.21665387;0.20509978;0.4884631;0.5879981;55.29;-0.21280544100910687;0.2013445133927168;0.49850620413146585;0.5782163992433915;54.25;;;;;
72;12;0.2370316;0.2331871;0.84424746;0.9325852;91.09;0.233508839843635;0.22746570103268274;0.8465004391891148;0.907099783363867;88.48;;;;;
72;13;0.33153147;0.25203702;10.960.287;12.675.545;125.17;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;11.710.621.359.801.100;115.39;;;;;
72;14;0.34413272;0.22388329;0.64538705;0.8065212;78.13;0.33511695558274823;0.21345638340173265;0.6517414613585605;0.7633046141533464;73.66;;;;;
72;15;-0.26277286;0.20682636;0.61812633;0.737;70.93;-0.2584520081877876;0.19842757178637765;0.6250131464604272;0.7048491860176201;67.59;;;;;
72;16;-0.016436521;0.21293575;0.5835764;0.64987737;61.83;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
72;17;0.16431366;0.23021267;0.77396214;0.90029365;87.78;0.1479100861892907;0.21685757832222577;0.7686398299077631;0.8122264407127724;78.72;;;;;
72;18;0.4416731;0.24152085;0.93140996;10.628.507;104.39;0.4356597904821861;0.23053081578732654;0.9226735918388962;10.460.738.344.626.700;102.68;;;;;
72;19;-0.20190719;0.23146534;0.9549452;10.836.358;106.5;-0.2025919325979145;0.22267218318800988;0.9587263163927445;1.004.879.366.920.960;98.48;;;;;
72;20;-0.24783514;0.20750433;0.6937709;0.7772839;75.11;-0.24018025501955134;0.20333249215014293;0.6875581166339928;0.7561526439909656;72.92;;;;;
73;0;-0.00011658706;0.2316609;0.78786564;0.88759905;86.48;-0.0022808237154998984;0.21419095755448592;0.7540256219970267;0.78386070642872;75.79;;;;;
73;1;-0.14900559;0.20906013;0.58827186;0.6632123;63.23;-0.14765040769782167;0.20184040099832654;0.594181271193442;0.6446639228354204;61.29;;;;;
73;2;-0.07715594;0.22231722;0.8086343;0.85449;83.08;-0.06860238945027783;0.21525973668324952;0.8096706665023495;0.8406007555728156;81.65;;;;;
73;3;0.2800575;0.2251044;0.73235786;0.8805269;85.75;0.2701551132473836;0.21522328116477116;0.7277661936301327;0.8055733849624929;78.04;;;;;
73;4;0.21488857;0.22306365;0.6773075;0.7815606;75.55;0.21839406704666392;0.21902401571997454;0.6920652211485037;0.7580380981894074;73.12;;;;;
73;5;0.2929183;0.24877805;10.261.624;11.082.281;109.0;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;10.827.067.758.805.500;106.41;;;;;
73;6;0.44266975;0.23146224;0.8177043;0.9629127;94.19;0.4466452418380007;0.22582982212842118;0.8344935524219811;0.9730727463314026;95.23;;;;;
73;7;0.08977592;0.25056636;10.865.138;11.218.185;110.38;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;1.126.487.487.883.030;110.86;;;;;
73;8;-0.2152662;0.2120718;0.49145964;0.606819;57.29;-0.2133119347789759;0.2013445133927168;0.49850620413146585;0.5784029997761618;54.27;;;;;
73;9;0.13721612;0.24221773;0.9957145;10.347.773;101.53;0.13879714001630447;0.2324897796528388;10.129.872.829.276.800;10.485.510.855.904.600;102.93;;;;;
73;10;0.7784505;0.42334855;1.931.272;20.094.676;199.95;0.4204687408690188;0.23953623512763406;10.272.744.550.791.800;11.355.458.493.805.200;111.78;;;;;
73;11;-0.018543145;0.21083476;0.58151543;0.65804803;62.69;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
73;12;0.23732017;0.23724474;0.8563168;0.94683844;92.55;0.23121096794808327;0.22445291029052802;0.8352885128422392;0.895290187773538;87.27;;;;;
73;13;0.331407;0.25278962;10.960.885;12.208.855;120.44;0.3296996723082609;0.23501554083610515;1.088.652.753.006.370;11.615.072.083.215.900;114.42;;;;;
73;14;-0.07529915;0.25508475;11.007.743;11.327.734;111.5;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;10.449.386.326.822.700;102.56;;;;;
73;15;0.7216219;0.355856;14.924.027;1.514.029;150.08;0.4356597904821861;0.23053081578732654;0.9226735918388962;10.460.738.344.626.700;102.68;;;;;
73;16;0.1634308;0.23105729;0.7754633;0.91112894;88.89;0.1479100861892907;0.21685757832222577;0.7686398299077631;0.8122264407127724;78.72;;;;;
73;17;0.34185493;0.22401464;0.6459329;0.8065488;78.14;0.33511695558274823;0.21345638340173265;0.6517414613585605;0.7633046141533464;73.66;;;;;
73;18;-0.26044592;0.20582414;0.6129007;0.70979446;68.1;-0.2584520081877876;0.1989552715009002;0.6247084788881964;0.704727836961973;67.58;;;;;
73;19;-0.2440073;0.20889121;0.69347906;0.77230966;74.6;-0.24018025501955134;0.20333249215014293;0.6875581166339928;0.7561526439909656;72.92;;;;;
73;20;-0.20198616;0.23074554;0.9550153;10.772.002;105.85;-0.2025919325979145;0.22344798052950937;0.9582784095887932;10.046.243.086.052.100;98.45;;;;;
74;0;-0.14921983;0.21093088;0.5890572;0.6659859;63.52;-0.14896261079172746;0.20333940710008763;0.5967997111908145;0.6478477206652367;61.62;;;;;
74;1;0.0013447868;0.22363393;0.7577242;0.8765543;85.34;-0.0030221561226178232;0.21611912604730665;0.7582317196350119;0.7884363961232056;76.26;;;;;
74;2;-0.078027286;0.22189488;0.81011605;0.8573808;83.37;-0.06860238945027783;0.21525973668324952;0.8096706665023495;0.8406007555728156;81.65;;;;;
74;3;0.21452647;0.22296071;0.6777188;0.7719011;74.55;0.21663434976536186;0.21659041554530817;0.6843756075801869;0.7498078566240156;72.26;;;;;
74;4;0.28220648;0.22717713;0.73336476;0.89393014;87.13;0.2701551132473836;0.21522328116477116;0.7277661936301327;0.8055733849624929;78.04;;;;;
74;5;0.30471098;0.25182366;10.501.064;1.122.997;110.5;0.27744571310512;0.23635859314247698;10.017.910.027.321.000;10.660.331.708.852.600;104.71;;;;;
74;6;0.4456009;0.23366082;0.81969696;0.9765952;95.59;0.44449651671708595;0.22366017301072805;0.8293983284700567;0.9672138406959112;94.63;;;;;
74;7;0.089459054;0.2519305;11.144.477;11.321.774;111.44;0.0819198479514573;0.23814438047637254;1.107.775.189.055.450;11.360.411.422.689.300;111.83;;;;;
74;8;0.13529384;0.24463302;0.9976765;10.516.381;103.24;0.13879714001630447;0.2324897796528388;10.129.872.829.276.800;10.485.510.855.904.600;102.93;;;;;
74;9;-0.21061604;0.20652406;0.48640698;0.585424;55.02;-0.21191130050066526;0.20049852804232723;0.49641164024856055;0.5757869185743016;53.99;;;;;
74;10;-0.07567575;0.25404397;10.949.234;11.259.376;110.8;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;10.449.386.326.822.700;102.56;;;;;
74;11;0.23655736;0.23434122;0.842963;0.9242852;90.24;0.2327523744010705;0.22594926302579818;0.840857102927854;0.9012587890253615;87.88;;;;;
74;12;0.7912061;0.43195772;19.687.763;19.334.513;192.31;0.4204687408690188;0.23870458037754655;10.277.546.111.730.200;11.358.051.679.441.300;111.81;;;;;
74;13;0.16309097;0.23054944;0.77294433;0.91149193;88.93;0.1479100861892907;0.21685757832222577;0.7686398299077631;0.8122264407127724;78.72;;;;;
74;14;0.33001375;0.25205615;10.909.256;11.954.175;117.86;0.32869094101868984;0.23501554083610515;1.088.652.753.006.370;11.612.212.776.945.600;114.39;;;;;
74;15;-0.26324582;0.20881523;0.61492693;0.7283953;70.04;-0.25525128939464925;0.19643332483375078;0.6187316073000209;0.6975443166673642;66.83;;;;;
74;16;0.34333;0.22353172;0.6451129;0.80834895;78.32;0.33511695558274823;0.21345638340173265;0.6517414613585605;0.7633046141533464;73.66;;;;;
74;17;0.45271087;0.24583076;0.944819;13.230.331;130.78;0.4356597904821861;0.22977750532529073;0.9231085158369359;1.046.291.779.097.570;102.7;;;;;
74;18;-0.018530957;0.20950362;0.58068913;0.6274275;59.47;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
74;19;-0.2021145;0.23244354;0.9564023;10.718.359;105.3;-0.2025919325979145;0.22267218318800988;0.9587263163927445;1.004.879.366.920.960;98.48;;;;;
74;20;-0.2456717;0.20705307;0.7008153;0.77954125;75.34;-0.24018025501955134;0.203906839353242;0.6872265171216753;0.756005846453236;72.91;;;;;
75;0;-0.14999035;0.21031836;0.58868873;0.6613609;63.04;-0.14837418420614434;0.20333940710008763;0.5967997111908145;0.6477126741820741;61.61;;;;;
75;1;-0.000117735915;0.23074964;0.78541815;0.8644854;84.1;-0.0030221561226178232;0.21611912604730665;0.7582317196350119;0.7884363961232056;76.26;;;;;
75;2;0.44306195;0.23051766;0.8163684;0.9571588;93.6;0.44449651671708595;0.2243440996144184;0.8290034632613101;0.9670336966748745;94.61;;;;;
75;3;-0.07743534;0.22281961;0.8107314;0.8658208;84.24;-0.06816543155569008;0.21322651005621654;0.8048958183827772;0.8354455991266025;81.12;;;;;
75;4;0.28170043;0.22824821;0.73488134;0.9469843;92.56;0.26945313065405635;0.21522328116477116;0.7277661936301327;0.8053382413405525;78.01;;;;;
75;5;0.2138216;0.22235927;0.67682403;0.76966697;74.32;0.21663434976536186;0.21659041554530817;0.6843756075801869;0.7498078566240156;72.26;;;;;
75;6;0.08799203;0.24970092;10.795.888;11.141.319;109.6;0.08155177507377698;0.23414195391374437;10.891.571.186.511.500;11.170.212.064.722.500;109.9;;;;;
75;7;0.3079436;0.25465566;10.611.023;11.367.018;111.9;0.27963032501933355;0.23821968442706343;10.096.791.208.638.500;10.744.271.328.607.400;105.56;;;;;
75;8;0.13509217;0.24446505;0.99932194;10.441.467;102.48;0.13879714001630447;0.2324897796528388;10.129.872.829.276.800;10.485.510.855.904.600;102.93;;;;;
75;9;-0.26457608;0.2082522;0.6160042;0.73331344;70.55;-0.25654043732088483;0.1974254123329111;0.6218565144075967;0.7010672677616437;67.19;;;;;
75;10;-0.21404469;0.20998979;0.48897958;0.5948186;56.02;-0.21052238701129444;0.19965962206725474;0.4943346040968929;0.5731931096276403;53.72;;;;;
75;11;0.7572329;0.41042185;18.786.658;18.853.723;187.47;0.41713168737005835;0.23681009958089932;1.019.597.828.544.660;11.267.908.412.144.200;110.89;;;;;
75;12;0.33201122;0.25228012;10.910.592;11.968.602;118.0;0.3296996723082609;0.23501554083610515;1.088.652.753.006.370;11.615.072.083.215.900;114.42;;;;;
75;13;0.3425455;0.22385332;0.64514285;0.80734265;78.22;0.3339789771059028;0.21232698454775525;0.6482930938381448;0.7595450223877986;73.27;;;;;
75;14;-0.07488898;0.25000393;10.848.415;11.181.735;110.01;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;10.449.386.326.822.700;102.56;;;;;
75;15;0.23158142;0.23547713;0.838138;0.9571863;93.61;0.233508839843635;0.22746570103268274;0.8465004391891148;0.907099783363867;88.48;;;;;
75;16;0.74202085;0.3657882;15.574.567;15.239.719;151.08;0.4356597904821861;0.22977750532529073;0.9231085158369359;1.046.291.779.097.570;102.7;;;;;
75;17;0.15598843;0.22669354;0.7709075;0.8491225;82.52;0.1479100861892907;0.21749535036983883;0.7682716120443921;0.8120485766888034;78.7;;;;;
75;18;-0.017382406;0.2099129;0.5813921;0.62847483;59.58;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
75;19;-0.24592891;0.20640609;0.69946814;0.7775127;75.13;-0.24018025501955134;0.203906839353242;0.6872265171216753;0.756005846453236;72.91;;;;;
75;20;-0.19849439;0.22999708;0.9533261;0.99549395;97.52;-0.20501772925999626;0.22512804053349061;0.9654835104127693;10.123.602.682.959.900;99.24;;;;;
76;0;-0.1488407;0.20796388;0.5907857;0.6600185;62.9;-0.14765040769782167;0.20184040099832654;0.594181271193442;0.6446639228354204;61.29;;;;;
76;1;0.0132139735;0.28900033;10.614.675;10.145.441;99.46;-0.002294646889533231;0.21611912604730665;0.7582317196350119;0.788433943148357;76.26;;;;;
76;2;0.27916393;0.22579539;0.7325736;0.901067;87.86;0.27103814906966844;0.2164893004657404;0.7320471712397217;0.810075525113144;78.5;;;;;
76;3;-0.07428253;0.22484559;0.8089317;0.8741976;85.1;-0.06860238945027783;0.21459334665914098;0.810055406962154;0.8408010196338244;81.67;;;;;
76;4;0.2165498;0.22315207;0.6774277;0.78830695;76.25;0.21663434976536186;0.21601287752441412;0.6847090493120173;0.7499456560074237;72.28;;;;;
76;5;0.44433883;0.23139632;0.8173064;0.9594773;93.84;0.44449651671708595;0.22366017301072805;0.8293983284700567;0.9672138406959112;94.63;;;;;
76;6;0.08058131;0.25077415;10.884.726;11.190.555;110.1;0.08224289181169037;0.23700719796183484;10.978.786.237.945.600;11.261.766.192.406.500;110.83;;;;;
76;7;0.29668716;0.25089067;10.342.262;1.116.441;109.84;0.27963032501933355;0.23821968442706343;10.096.791.208.638.500;10.744.271.328.607.400;105.56;;;;;
76;8;0.13732195;0.24248737;0.9958682;10.496.726;103.04;0.1389460139572358;0.23350988231864744;10.215.032.098.694.100;1.057.024.913.475.820;103.79;;;;;
76;9;-0.21789005;0.20736067;0.49395403;0.6047268;57.07;-0.21280544100910687;0.2013445133927168;0.49850620413146585;0.5782163992433915;54.25;;;;;
76;10;0.7751197;0.41982493;19.248.078;19.035.001;189.3;0.4147923750557977;0.23494545312750648;10.115.694.991.860.400;11.182.687.208.507.700;110.02;;;;;
76;11;0.33024046;0.25155258;1.090.176;11.947.572;117.79;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;11.710.621.359.801.100;115.39;;;;;
76;12;0.22836736;0.2345518;0.83873457;0.93453187;91.29;0.23121096794808327;0.22445291029052802;0.8352885128422392;0.895290187773538;87.27;;;;;
76;13;-0.073641635;0.24779667;10.668.118;10.976.019;107.92;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;10.449.386.326.822.700;102.56;;;;;
76;14;0.3425327;0.22350062;0.64546096;0.8076194;78.25;0.3339789771059028;0.21232698454775525;0.6482930938381448;0.7595450223877986;73.27;;;;;
76;15;0.44193304;0.24197969;0.9334138;10.609.857;104.2;0.4356597904821861;0.22977750532529073;0.9231085158369359;1.046.291.779.097.570;102.7;;;;;
