frame,ID,left_xmin,left_ymin,left_xmax,left_ymax,f,C_x,C_y,x_il,v_il,x_ir,v_ir,disparitas,X,Y,Z,X_val,Y_val,Z_val,distance_cm
4,5,1006,170,1040,208,1051.1309814453125,963.1541137695312,546.8471069335938,1023,189,917,188,106,0.0711887776851654,0.6793047726154328,1.3895083665847778,0.06777209189755991,-0.405241672301149,1.1903465711335006,138.95
4,7,897,156,928,194,1051.1309814453125,963.1541137695312,546.8471069335938,912,175,814,175,98,-0.06209355778992176,0.6631255090236664,1.344624400138855,-0.06265805982451991,-0.45547105706476737,1.2875177197974599,130.72
4,9,843,141,876,174,1051.1309814453125,963.1541137695312,546.8471069335938,859,157,774,156,85,-0.10910717025399208,0.64553282558918,1.3355985879898071,-0.1470889188956201,-0.5505513648777464,1.4844321945900125,130.35
4,10,945,146,971,183,1051.1309814453125,963.1541137695312,546.8471069335938,958,164,869,165,89,0.00043273476330796257,0.6638043016195297,1.4184079766273499,-0.006951626783043803,-0.5163662118021993,1.4177161409005739,137.5
4,11,999,145,1031,177,1051.1309814453125,963.1541137695312,546.8471069335938,1015,161,929,159,86,0.07195667177438736,0.6735589444637299,1.5161062479019165,0.07236662271476382,-0.5385663944275885,1.4671713551180356,148.05
4,12,984,162,1011,196,1051.1309814453125,963.1541137695312,546.8471069335938,997,179,901,178,96,0.050970207899808884,0.6730958163738251,1.3915033340454102,0.04232111595008803,-0.4599584114428268,1.3143410056265736,137.1
5,0,1068,149,1098,188,1051.1309814453125,963.1541137695312,546.8471069335938,1083,168,993,167,90,0.15922996401786804,0.6794174402952194,1.4639476537704468,0.15984647942976457,-0.5052937417395545,1.401963739335012,144.73
5,1,820,167,858,205,1051.1309814453125,963.1541137695312,546.8471069335938,839,186,734,185,105,-0.14773498475551605,0.661016994714737,1.2712105512619019,-0.14193655786006534,-0.4125308031837968,1.2016832051442958,128.32
5,2,1119,166,1149,201,1051.1309814453125,963.1541137695312,546.8471069335938,1134,183,1037,181,97,0.21351183950901031,0.6794304043054581,1.397257387638092,0.21142446747510982,-0.450266509326552,1.300791098352073,138.7
5,4,927,166,957,203,1051.1309814453125,963.1541137695312,546.8471069335938,942,184,841,183,101,-0.027291538193821907,0.6683029472827912,1.3481082916259766,-0.025141773851823975,-0.4312456671407583,1.2492746192094166,132.89
5,6,898,155,928,194,1051.1309814453125,963.1541137695312,546.8471069335938,913,174,816,175,97,-0.058544546365737915,0.6606322765350342,1.351914882659912,-0.0620665034983917,-0.461404150678414,1.300791098352073,130.89
5,7,1007,171,1039,208,1051.1309814453125,963.1541137695312,546.8471069335938,1023,189,915,187,108,0.06594941765069962,0.6719494998455048,1.3605210781097412,0.0665170531587162,-0.3977371968881647,1.16830311611251,135.95
5,8,1171,171,1202,208,1051.1309814453125,963.1541137695312,546.8471069335938,1186,189,1084,189,102,0.3550068438053131,0.793501341342926,1.8459179401397705,0.26225688789168095,-0.4211335025874686,1.2370268288250106,187.87
5,9,843,141,875,174,1051.1309814453125,963.1541137695312,546.8471069335938,859,157,775,156,84,-0.10754341632127762,0.6401732355356217,1.3091487884521484,-0.1488399774539013,-0.5571055477929576,1.50210400643037,127.39
5,10,1001,145,1031,176,1051.1309814453125,963.1541137695312,546.8471069335938,1016,160,929,160,87,0.07022963464260101,0.6700706720352173,1.4915286302566528,0.07291458134400744,-0.5337557349911675,1.4503073165534606,145.48
5,11,947,148,974,183,1051.1309814453125,963.1541137695312,546.8471069335938,960,165,869,164,91,-0.0028045382350683212,0.6649292796850205,1.4188957810401917,-0.004160623481021793,-0.5036983937026019,1.3865575443972644,137.9
5,12,984,162,1012,196,1051.1309814453125,963.1541137695312,546.8471069335938,998,179,903,177,95,0.04746742360293865,0.6679903358221054,1.370424211025238,0.04403017004913062,-0.46480007893169867,1.3281761741068534,134.61
6,0,819,167,858,205,1051.1309814453125,963.1541137695312,546.8471069335938,838,186,734,185,104,-0.1450171172618866,0.6600315511226654,1.2725355625152588,-0.14445555383428674,-0.4164974455221026,1.2132378513476065,127.08
6,2,1068,149,1097,188,1051.1309814453125,963.1541137695312,546.8471069335938,1082,168,992,167,90,0.16070260107517242,0.6798270136117935,1.4648257493972778,0.1585127125024428,-0.5052937417395545,1.401963739335012,144.64
6,3,926,168,957,203,1051.1309814453125,963.1541137695312,546.8471069335938,941,185,842,182,99,-0.027854012325406075,0.6664756774902344,1.313443660736084,-0.026862203863567462,-0.43874518543189517,1.2745124903045562,128.39
6,6,1007,170,1040,208,1051.1309814453125,963.1541137695312,546.8471069335938,1023,189,917,188,106,0.06960543245077133,0.6786471843719483,1.3740077018737793,0.06777209189755991,-0.405241672301149,1.1903465711335006,137.91
6,8,842,141,876,174,1051.1309814453125,963.1541137695312,546.8471069335938,859,157,774,158,85,-0.10892599076032639,0.643882492184639,1.3312838077545166,-0.1470889188956201,-0.5505513648777464,1.4844321945900125,129.74
6,9,897,156,928,193,1051.1309814453125,963.1541137695312,546.8471069335938,912,174,815,174,97,-0.0642303004860878,0.6618478089570999,1.3332788944244385,-0.06330401920415414,-0.461404150678414,1.300791098352073,129.91
6,10,1001,145,1030,176,1051.1309814453125,963.1541137695312,546.8471069335938,1015,160,928,160,87,0.07174436375498772,0.6716598361730576,1.5128055810928345,0.07153482245367458,-0.5337557349911675,1.4503073165534606,147.56
6,11,945,146,971,183,1051.1309814453125,963.1541137695312,546.8471069335938,958,164,869,165,89,0.0022987336851656437,0.6639885544776917,1.4210683107376099,-0.006951626783043803,-0.5163662118021993,1.4177161409005739,137.13
6,12,984,161,1011,194,1051.1309814453125,963.1541137695312,546.8471069335938,997,177,900,178,97,0.050056831911206245,0.6685790359973908,1.3693559169769287,0.04188481578565414,-0.4576916035611267,1.300791098352073,134.93
7,0,820,166,859,205,1051.1309814453125,963.1541137695312,546.8471069335938,839,185,734,185,105,-0.14874598383903503,0.6650604099035263,1.288425087928772,-0.14193655786006534,-0.413674031978644,1.2016832051442958,131.64
7,1,1119,166,1149,200,1051.1309814453125,963.1541137695312,546.8471069335938,1134,183,1036,180,98,0.21466921269893646,0.6928927689790726,1.456747055053711,0.20926707494985358,-0.4456719531089341,1.2875177197974599,145.79
7,2,1068,150,1098,188,1051.1309814453125,963.1541137695312,546.8471069335938,1083,169,993,167,90,0.1592225581407547,0.6786545753479004,1.4545222520828247,0.15984647942976457,-0.5039599748122328,1.401963739335012,143.48
7,3,927,168,958,203,1051.1309814453125,963.1541137695312,546.8471069335938,942,185,842,183,100,-0.024909352883696556,0.6679616510868073,1.3230929374694824,-0.025393191590342215,-0.43435773357757623,1.2617673654015107,129.63
7,6,1006,170,1039,208,1051.1309814453125,963.1541137695312,546.8471069335938,1022,189,916,187,106,0.06561104208230972,0.6702873349189759,1.343580722808838,0.06663964828002257,-0.405241672301149,1.1903465711335006,134.63
7,8,842,141,875,174,1051.1309814453125,963.1541137695312,546.8471069335938,858,157,774,157,84,-0.14252221584320068,0.6677531838417053,1.4642231464385986,-0.1502690134474603,-0.5571055477929576,1.50210400643037,144.36
7,9,898,156,927,195,1051.1309814453125,963.1541137695312,546.8471069335938,912,175,814,174,98,-0.06220868043601513,0.6648991048336029,1.3501086235046387,-0.06265805982451991,-0.45547105706476737,1.2875177197974599,131.36
7,10,1000,145,1030,175,1051.1309814453125,963.1541137695312,546.8471069335938,1015,160,928,161,87,0.06905337423086166,0.6681457698345185,1.493018925189972,0.07153482245367458,-0.5337557349911675,1.4503073165534606,146.35
7,11,945,146,971,182,1051.1309814453125,963.1541137695312,546.8471069335938,958,164,869,164,89,0.00043235745397396386,0.6626898735761643,1.4115850329399109,-0.006951626783043803,-0.5163662118021993,1.4177161409005739,137.2
7,12,984,161,1011,194,1051.1309814453125,963.1541137695312,546.8471069335938,997,177,900,178,97,0.05110787972807884,0.6685377299785614,1.3738763332366943,0.04188481578565414,-0.4576916035611267,1.300791098352073,135.55
8,0,820,167,858,205,1051.1309814453125,963.1541137695312,546.8471069335938,839,186,734,185,105,-0.14730806648731232,0.6604451179504395,1.2765486240386963,-0.14193655786006534,-0.4125308031837968,1.2016832051442958,128.15
8,1,1068,150,1097,189,1051.1309814453125,963.1541137695312,546.8471069335938,1082,169,992,166,90,0.16042710840702057,0.6804711759090424,1.463515043258667,0.1585127125024428,-0.5039599748122328,1.401963739335012,144.63
8,4,926,167,957,203,1051.1309814453125,963.1541137695312,546.8471069335938,941,185,842,183,99,-0.026783911511301994,0.6674295157194138,1.3214082717895508,-0.026862203863567462,-0.43874518543189517,1.2745124903045562,129.27
8,7,1007,171,1039,208,1051.1309814453125,963.1541137695312,546.8471069335938,1023,189,916,187,107,0.06568796187639236,0.6705244421958924,1.3571513891220093,0.06713870786113411,-0.40145436695254016,1.1792218368238419,135.64
8,8,898,156,928,194,1051.1309814453125,963.1541137695312,546.8471069335938,913,175,814,175,99,-0.06329310312867165,0.6632209807634354,1.3356402516365051,-0.060812634740848415,-0.45087033931663834,1.2745124903045562,130.28
8,9,843,142,876,174,1051.1309814453125,963.1541137695312,546.8471069335938,859,158,774,158,85,-0.10868388041853905,0.6443170249462128,1.3315517902374268,-0.1470889188956201,-0.5491391410723468,1.4844321945900125,129.77
8,10,1000,145,1029,176,1051.1309814453125,963.1541137695312,546.8471069335938,1014,160,929,160,85,0.07289652526378632,0.6704178392887116,1.4905749559402466,0.07180577094130271,-0.5463146934615479,1.4844321945900125,146.23
8,11,945,146,971,182,1051.1309814453125,963.1541137695312,546.8471069335938,958,164,869,165,89,0.0004315229380154051,0.66246477663517,1.407518208026886,-0.006951626783043803,-0.5163662118021993,1.4177161409005739,136.97
8,12,984,161,1010,194,1051.1309814453125,963.1541137695312,546.8471069335938,997,177,901,178,96,0.044803865253925323,0.6675263285636902,1.3712302446365356,0.04232111595008803,-0.46245922443155507,1.3143410056265736,134.54
9,0,819,167,858,205,1051.1309814453125,963.1541137695312,546.8471069335938,838,186,734,184,104,-0.1522216498851776,0.6644598633050919,1.2832474112510681,-0.14445555383428674,-0.4164974455221026,1.2132378513476065,131.6
9,2,1068,149,1098,188,1051.1309814453125,963.1541137695312,546.8471069335938,1083,168,992,166,91,0.1643379181623459,0.678583899140358,1.4659518599510193,0.15808992471075614,-0.49974106325890005,1.3865575443972644,144.84
9,4,927,167,958,203,1051.1309814453125,963.1541137695312,546.8471069335938,942,185,842,183,100,-0.02507135458290577,0.6727015316486359,1.3396528959274292,-0.025393191590342215,-0.43435773357757623,1.2617673654015107,131.65
9,6,1006,170,1039,208,1051.1309814453125,963.1541137695312,546.8471069335938,1022,189,916,188,106,0.07347232103347778,0.6822694629430771,1.4180786609649658,0.06663964828002257,-0.405241672301149,1.1903465711335006,141.9
9,8,897,155,928,194,1051.1309814453125,963.1541137695312,546.8471069335938,912,174,814,175,98,-0.06461340934038162,0.6644597589969635,1.3440287113189697,-0.06265805982451991,-0.45669594505924654,1.2875177197974599,131.1
9,9,841,140,876,174,1051.1309814453125,963.1541137695312,546.8471069335938,858,157,774,157,84,-0.18769028782844543,0.6996818274259567,1.6920249462127686,-0.1502690134474603,-0.5571055477929576,1.50210400643037,167.46
9,10,1000,145,1031,177,1051.1309814453125,963.1541137695312,546.8471069335938,1015,161,928,160,87,0.07379346340894699,0.6749638855457306,1.5216368436813354,0.07153482245367458,-0.5323759761008346,1.4503073165534606,148.5
9,11,945,145,971,183,1051.1309814453125,963.1541137695312,546.8471069335938,958,164,869,165,89,0.0004379327438073233,0.6650164663791657,1.4233492016792297,-0.006951626783043803,-0.5163662118021993,1.4177161409005739,138.42
9,12,984,161,1010,195,1051.1309814453125,963.1541137695312,546.8471069335938,997,178,900,178,97,0.049051396548748016,0.6733776569366455,1.4065349102020264,0.04188481578565414,-0.4564540878553643,1.300791098352073,138.38
10,0,819,167,859,205,1051.1309814453125,963.1541137695312,546.8471069335938,839,186,734,185,105,-0.14969999343156815,0.6610374242067337,1.2773013710975647,-0.14193655786006534,-0.4125308031837968,1.2016832051442958,127.25
10,1,1068,149,1098,188,1051.1309814453125,963.1541137695312,546.8471069335938,1083,168,992,167,91,0.16179877519607544,0.6797207236289978,1.4654046297073364,0.15808992471075614,-0.49974106325890005,1.3865575443972644,144.88
10,2,1119,166,1149,201,1051.1309814453125,963.1541137695312,546.8471069335938,1134,183,1037,180,97,0.2936725914478302,0.8194861650466919,2.042156457901001,0.21142446747510982,-0.450266509326552,1.300791098352073,205.68
10,4,927,167,957,203,1051.1309814453125,963.1541137695312,546.8471069335938,942,185,842,183,100,-0.026367703452706337,0.6684201002120972,1.3229445219039917,-0.025393191590342215,-0.43435773357757623,1.2617673654015107,129.39
10,6,1006,170,1039,208,1051.1309814453125,963.1541137695312,546.8471069335938,1022,189,915,188,107,0.06488896906375885,0.6688937783241272,1.341770887374878,0.0660168478288074,-0.40145436695254016,1.1792218368238419,133.76
10,8,842,142,875,174,1051.1309814453125,963.1541137695312,546.8471069335938,858,158,774,157,84,-0.10922056064009666,0.6442576289176941,1.3295827507972717,-0.1502690134474603,-0.5556765117993986,1.50210400643037,129.65
10,9,897,156,928,195,1051.1309814453125,963.1541137695312,546.8471069335938,912,175,816,175,96,-0.06218924932181835,0.6624216228723526,1.3376545310020447,-0.06396343607086408,-0.46496003742028336,1.3143410056265736,130.17
10,10,945,145,971,183,1051.1309814453125,963.1541137695312,546.8471069335938,958,164,869,164,89,0.0004324091278249398,0.6629924267530442,1.4062301516532898,-0.006951626783043803,-0.5163662118021993,1.4177161409005739,136.97
10,11,999,144,1030,176,1051.1309814453125,963.1541137695312,546.8471069335938,1014,160,928,160,86,0.06281563639640808,0.6634482681751251,1.434981107711792,0.07097082011640385,-0.5399621970259484,1.4671713551180356,141.86
10,12,983,160,1010,194,1051.1309814453125,963.1541137695312,546.8471069335938,996,177,900,177,96,0.04871090315282345,0.668369272351265,1.3693810105323792,0.041070709455723886,-0.46245922443155507,1.3143410056265736,134.32
11,0,821,166,859,204,1051.1309814453125,963.1541137695312,546.8471069335938,840,185,734,186,106,-0.1473211646080017,0.6619515359401703,1.2822916507720947,-0.13946509011177266,-0.40977144677129834,1.1903465711335006,129.79
11,1,1119,166,1149,201,1051.1309814453125,963.1541137695312,546.8471069335938,1134,183,1037,182,97,0.2621058523654938,0.7046438097953797,1.6356464624404907,0.21142446747510982,-0.450266509326552,1.300791098352073,163.04
11,3,1068,150,1098,188,1051.1309814453125,963.1541137695312,546.8471069335938,1083,169,992,166,91,0.15776151418685913,0.6792289853096009,1.4651622772216797,0.15808992471075614,-0.4984219531109994,1.3865575443972644,145.02
11,4,927,167,958,203,1051.1309814453125,963.1541137695312,546.8471069335938,942,185,841,182,101,-0.024863090366125107,0.6666482925415039,1.3167747259140015,-0.025141773851823975,-0.43005716195799637,1.2492746192094166,128.98
11,6,1127,147,1159,179,1051.1309814453125,963.1541137695312,546.8471069335938,1143,163,1058,163,85,0.2624896317720413,0.7027549833059311,1.6248436570167542,0.2539826418378385,-0.5420780220453493,1.4844321945900125,162.83
11,7,1006,171,1039,208,1051.1309814453125,963.1541137695312,546.8471069335938,1022,189,915,188,107,0.06754905730485916,0.6753524482250214,1.3620567321777344,0.0660168478288074,-0.40145436695254016,1.1792218368238419,137.1
11,8,842,141,876,173,1051.1309814453125,963.1541137695312,546.8471069335938,859,157,774,157,85,-0.10830116644501686,0.6427628785371781,1.3262175917625427,-0.1470889188956201,-0.5505513648777464,1.4844321945900125,129.48
11,9,898,157,928,195,1051.1309814453125,963.1541137695312,546.8471069335938,913,176,815,174,98,-0.06336025148630142,0.6641427367925644,1.3351877927780151,-0.06143317183004075,-0.45424616907028825,1.2875177197974599,130.39
11,10,999,145,1031,177,1051.1309814453125,963.1541137695312,546.8471069335938,1015,161,928,161,87,0.07122024148702621,0.6691632211208344,1.485693097114563,0.07153482245367458,-0.5323759761008346,1.4503073165534606,144.49
11,11,945,146,971,183,1051.1309814453125,963.1541137695312,546.8471069335938,958,164,869,165,89,0.000431135696999263,0.6615370750427246,1.4011998176574707,-0.006951626783043803,-0.5163662118021993,1.4177161409005739,136.24
11,12,983,162,1010,196,1051.1309814453125,963.1541137695312,546.8471069335938,996,179,901,178,95,0.04355029761791229,0.6672856450080872,1.3644076585769653,0.04150303271315256,-0.46480007893169867,1.3281761741068534,134.06
12,0,821,167,858,205,1051.1309814453125,963.1541137695312,546.8471069335938,839,186,735,184,104,-0.1516052782535553,0.6679642736911774,1.2990314960479736,-0.1433013324548737,-0.4164974455221026,1.2132378513476065,133.49
12,1,1119,166,1149,201,1051.1309814453125,963.1541137695312,546.8471069335938,1134,183,1037,180,97,0.21721963584423065,0.6788663655519486,1.3986547589302063,0.21142446747510982,-0.450266509326552,1.300791098352073,138.82
12,2,926,167,958,203,1051.1309814453125,963.1541137695312,546.8471069335938,942,185,842,183,100,-0.026896853931248188,0.6686284184455872,1.3239601254463196,-0.025393191590342215,-0.43435773357757623,1.2617673654015107,129.91
12,4,1068,150,1097,188,1051.1309814453125,963.1541137695312,546.8471069335938,1082,169,992,167,90,0.1601644679903984,0.6783219814300537,1.4607049226760864,0.1585127125024428,-0.5039599748122328,1.401963739335012,143.87
12,7,1007,171,1039,209,1051.1309814453125,963.1541137695312,546.8471069335938,1023,190,916,188,107,0.07203423231840134,0.6741050720214844,1.3790466785430908,0.06713870786113411,-0.4003325069202135,1.1792218368238419,137.21
12,9,897,156,928,194,1051.1309814453125,963.1541137695312,546.8471069335938,912,175,814,175,98,-0.06457729637622833,0.6634221613407135,1.3414957523345947,-0.06265805982451991,-0.45547105706476737,1.2875177197974599,130.52
12,10,945,146,971,182,1051.1309814453125,963.1541137695312,546.8471069335938,958,164,869,164,89,0.00043676296627381817,0.6637472599744797,1.4174653887748718,-0.006951626783043803,-0.5163662118021993,1.4177161409005739,138.0
12,11,984,160,1011,194,1051.1309814453125,963.1541137695312,546.8471069335938,997,177,900,178,97,0.05024198442697525,0.6683700025081635,1.3818122148513794,0.04188481578565414,-0.4576916035611267,1.300791098352073,135.85
12,12,1002,144,1031,175,1051.1309814453125,963.1541137695312,546.8471069335938,1016,159,928,160,88,0.07160627841949463,0.6684717774391175,1.480932593345642,0.07208600655600735,-0.529054408723756,1.4338265515926258,145.12
13,0,820,167,858,205,1051.1309814453125,963.1541137695312,546.8471069335938,839,186,734,185,105,-0.14509183168411255,0.6601499706506729,1.2801480889320374,-0.14193655786006534,-0.4125308031837968,1.2016832051442958,127.71
13,1,1068,150,1098,189,1051.1309814453125,963.1541137695312,546.8471069335938,1083,169,992,166,91,0.16001910716295242,0.6806619554758072,1.4649141430854797,0.15808992471075614,-0.4984219531109994,1.3865575443972644,144.93
